i,j,price,amplitude,lower_bound,upper_bound
stor_New Melones.2011-03-31 00:00:00,spill_New Melones.2011-03-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2011-03-31 00:00:00,flow_New Melones.2011-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2011-03-31 00:00:00,DELTA.2011-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-03-31 00:00:00,stor_Pine Flat.2011-03-31 00:00:00,0.0,1.0,285.518329847,285.518329847
stor_Pine Flat.2011-03-31 00:00:00,stor_Pine Flat.2011-04-30 00:00:00,451.502142939,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2011-03-31 00:00:00,flow_Pine Flat.2011-03-31 00:00:00,4058.43438959,1.0,0.0,588.646084637
stor_Pine Flat.2011-03-31 00:00:00,spill_Pine Flat.2011-03-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2011-03-31 00:00:00,flow_Pine Flat.2011-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2011-03-31 00:00:00,DELTA.2011-03-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2011-04-30 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2011-04-30 00:00:00,stor_Shasta.2011-04-30 00:00:00,0.0,1.0,1152.49051923,1152.49051923
stor_Shasta.2011-04-30 00:00:00,stor_Shasta.2011-05-31 00:00:00,732.686325537,0.999171932,662.0238805,5614.932874
stor_Shasta.2011-04-30 00:00:00,flow_Shasta.2011-04-30 00:00:00,5959.62503755,1.0,0.0,4106.65280227
stor_Shasta.2011-04-30 00:00:00,spill_Shasta.2011-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2011-04-30 00:00:00,flow_Shasta.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2011-04-30 00:00:00,stor_Keswick.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-04-30 00:00:00,stor_Keswick.2011-04-30 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2011-04-30 00:00:00,stor_Keswick.2011-05-31 00:00:00,53436.6223237,1.0,0.0,29.35686722
stor_Keswick.2011-04-30 00:00:00,flow_Keswick.2011-04-30 00:00:00,710.947846288,1.0,0.0,4414.56122045
stor_Keswick.2011-04-30 00:00:00,spill_Keswick.2011-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2011-04-30 00:00:00,flow_Keswick.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2011-04-30 00:00:00,DELTA.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-04-30 00:00:00,stor_Folsom.2011-04-30 00:00:00,0.0,1.0,820.528134838,820.528134838
stor_Folsom.2011-04-30 00:00:00,stor_Folsom.2011-05-31 00:00:00,1310.83880921,0.998749063,111.013367,1202.644809
stor_Folsom.2011-04-30 00:00:00,flow_Folsom.2011-04-30 00:00:00,4064.29413481,1.0,0.0,2874.3837863
stor_Folsom.2011-04-30 00:00:00,spill_Folsom.2011-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2011-04-30 00:00:00,flow_Folsom.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2011-04-30 00:00:00,stor_Nimbus.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-04-30 00:00:00,stor_Nimbus.2011-04-30 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2011-04-30 00:00:00,stor_Nimbus.2011-05-31 00:00:00,39273.0273526,1.0,0.0,10.85464056
stor_Nimbus.2011-04-30 00:00:00,flow_Nimbus.2011-04-30 00:00:00,333.573891086,1.0,0.0,2881.62115834
stor_Nimbus.2011-04-30 00:00:00,spill_Nimbus.2011-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2011-04-30 00:00:00,flow_Nimbus.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2011-04-30 00:00:00,DELTA.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-04-30 00:00:00,stor_New Melones.2011-04-30 00:00:00,0.0,1.0,276.614065703,276.614065703
stor_New Melones.2011-04-30 00:00:00,stor_New Melones.2011-05-31 00:00:00,315.546797954,0.999321932,98.67854843,2985.02609
stor_New Melones.2011-04-30 00:00:00,flow_New Melones.2011-04-30 00:00:00,6527.98697359,1.0,0.0,581.376673152
stor_New Melones.2011-04-30 00:00:00,spill_New Melones.2011-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2011-04-30 00:00:00,flow_New Melones.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2011-04-30 00:00:00,DELTA.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-04-30 00:00:00,stor_Pine Flat.2011-04-30 00:00:00,0.0,1.0,419.882728348,419.882728348
stor_Pine Flat.2011-04-30 00:00:00,stor_Pine Flat.2011-05-31 00:00:00,459.972468037,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2011-04-30 00:00:00,flow_Pine Flat.2011-04-30 00:00:00,4134.57185242,1.0,0.0,588.646084637
stor_Pine Flat.2011-04-30 00:00:00,spill_Pine Flat.2011-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2011-04-30 00:00:00,flow_Pine Flat.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2011-04-30 00:00:00,DELTA.2011-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2011-05-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2011-05-31 00:00:00,stor_Shasta.2011-05-31 00:00:00,0.0,1.0,872.218203175,872.218203175
stor_Shasta.2011-05-31 00:00:00,stor_Shasta.2011-06-30 00:00:00,735.534644959,0.999171932,662.0238805,5614.932874
stor_Shasta.2011-05-31 00:00:00,flow_Shasta.2011-05-31 00:00:00,5982.79301243,1.0,0.0,4106.65280227
stor_Shasta.2011-05-31 00:00:00,spill_Shasta.2011-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2011-05-31 00:00:00,flow_Shasta.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2011-05-31 00:00:00,stor_Keswick.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-05-31 00:00:00,stor_Keswick.2011-05-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2011-05-31 00:00:00,stor_Keswick.2011-06-30 00:00:00,53644.3564629,1.0,0.0,29.35686722
stor_Keswick.2011-05-31 00:00:00,flow_Keswick.2011-05-31 00:00:00,713.711650899,1.0,0.0,4414.56122045
stor_Keswick.2011-05-31 00:00:00,spill_Keswick.2011-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2011-05-31 00:00:00,flow_Keswick.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2011-05-31 00:00:00,DELTA.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-05-31 00:00:00,stor_Folsom.2011-05-31 00:00:00,0.0,1.0,665.724067279,665.724067279
stor_Folsom.2011-05-31 00:00:00,stor_Folsom.2011-06-30 00:00:00,1315.934681,0.998749063,111.013367,1202.644809
stor_Folsom.2011-05-31 00:00:00,flow_Folsom.2011-05-31 00:00:00,4080.09404719,1.0,0.0,2874.3837863
stor_Folsom.2011-05-31 00:00:00,spill_Folsom.2011-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2011-05-31 00:00:00,flow_Folsom.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2011-05-31 00:00:00,stor_Nimbus.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-05-31 00:00:00,stor_Nimbus.2011-05-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2011-05-31 00:00:00,stor_Nimbus.2011-06-30 00:00:00,39425.7005234,1.0,0.0,10.85464056
stor_Nimbus.2011-05-31 00:00:00,flow_Nimbus.2011-05-31 00:00:00,334.870657214,1.0,0.0,2881.62115834
stor_Nimbus.2011-05-31 00:00:00,spill_Nimbus.2011-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2011-05-31 00:00:00,flow_Nimbus.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2011-05-31 00:00:00,DELTA.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-05-31 00:00:00,stor_New Melones.2011-05-31 00:00:00,0.0,1.0,362.973361258,362.973361258
stor_New Melones.2011-05-31 00:00:00,stor_New Melones.2011-06-30 00:00:00,316.773482767,0.999321932,98.67854843,2985.02609
stor_New Melones.2011-05-31 00:00:00,flow_New Melones.2011-05-31 00:00:00,6553.36445407,1.0,0.0,581.376673152
stor_New Melones.2011-05-31 00:00:00,spill_New Melones.2011-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2011-05-31 00:00:00,flow_New Melones.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2011-05-31 00:00:00,DELTA.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-05-31 00:00:00,stor_Pine Flat.2011-05-31 00:00:00,0.0,1.0,582.488507804,582.488507804
stor_Pine Flat.2011-05-31 00:00:00,stor_Pine Flat.2011-06-30 00:00:00,461.760585089,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2011-05-31 00:00:00,flow_Pine Flat.2011-05-31 00:00:00,4150.64496734,1.0,0.0,588.646084637
stor_Pine Flat.2011-05-31 00:00:00,spill_Pine Flat.2011-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2011-05-31 00:00:00,flow_Pine Flat.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2011-05-31 00:00:00,DELTA.2011-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2011-06-30 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2011-06-30 00:00:00,stor_Shasta.2011-06-30 00:00:00,0.0,1.0,707.696554444,707.696554444
stor_Shasta.2011-06-30 00:00:00,stor_Shasta.2011-07-31 00:00:00,724.064059235,0.999171932,662.0238805,5614.932874
stor_Shasta.2011-06-30 00:00:00,flow_Shasta.2011-06-30 00:00:00,5889.4920187,1.0,0.0,4106.65280227
stor_Shasta.2011-06-30 00:00:00,spill_Shasta.2011-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2011-06-30 00:00:00,flow_Shasta.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2011-06-30 00:00:00,stor_Keswick.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-06-30 00:00:00,stor_Keswick.2011-06-30 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2011-06-30 00:00:00,stor_Keswick.2011-07-31 00:00:00,52807.7788525,1.0,0.0,29.35686722
stor_Keswick.2011-06-30 00:00:00,flow_Keswick.2011-06-30 00:00:00,702.581401531,1.0,0.0,4414.56122045
stor_Keswick.2011-06-30 00:00:00,spill_Keswick.2011-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2011-06-30 00:00:00,flow_Keswick.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2011-06-30 00:00:00,DELTA.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-06-30 00:00:00,stor_Folsom.2011-06-30 00:00:00,0.0,1.0,778.538475616,778.538475616
stor_Folsom.2011-06-30 00:00:00,stor_Folsom.2011-07-31 00:00:00,1295.4128645,0.998749063,111.013367,1202.644809
stor_Folsom.2011-06-30 00:00:00,flow_Folsom.2011-06-30 00:00:00,4016.4654337,1.0,0.0,2874.3837863
stor_Folsom.2011-06-30 00:00:00,spill_Folsom.2011-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2011-06-30 00:00:00,flow_Folsom.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2011-06-30 00:00:00,stor_Nimbus.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-06-30 00:00:00,stor_Nimbus.2011-06-30 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2011-06-30 00:00:00,stor_Nimbus.2011-07-31 00:00:00,38810.8611159,1.0,0.0,10.85464056
stor_Nimbus.2011-06-30 00:00:00,flow_Nimbus.2011-06-30 00:00:00,329.648385996,1.0,0.0,2881.62115834
stor_Nimbus.2011-06-30 00:00:00,spill_Nimbus.2011-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2011-06-30 00:00:00,flow_Nimbus.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2011-06-30 00:00:00,DELTA.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-06-30 00:00:00,stor_New Melones.2011-06-30 00:00:00,0.0,1.0,493.590710867,493.590710867
stor_New Melones.2011-06-30 00:00:00,stor_New Melones.2011-07-31 00:00:00,311.833450703,0.999321932,98.67854843,2985.02609
stor_New Melones.2011-06-30 00:00:00,flow_New Melones.2011-06-30 00:00:00,6451.16542499,1.0,0.0,581.376673152
stor_New Melones.2011-06-30 00:00:00,spill_New Melones.2011-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2011-06-30 00:00:00,flow_New Melones.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2011-06-30 00:00:00,DELTA.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-06-30 00:00:00,stor_Pine Flat.2011-06-30 00:00:00,0.0,1.0,973.480088784,973.480088784
stor_Pine Flat.2011-06-30 00:00:00,stor_Pine Flat.2011-07-31 00:00:00,454.559498516,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2011-06-30 00:00:00,flow_Pine Flat.2011-06-30 00:00:00,4085.91613872,1.0,0.0,588.646084637
stor_Pine Flat.2011-06-30 00:00:00,spill_Pine Flat.2011-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2011-06-30 00:00:00,flow_Pine Flat.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2011-06-30 00:00:00,DELTA.2011-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2011-07-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2011-07-31 00:00:00,stor_Shasta.2011-07-31 00:00:00,0.0,1.0,377.268268306,377.268268306
stor_Shasta.2011-07-31 00:00:00,stor_Shasta.2011-08-31 00:00:00,962.101437621,0.999171932,662.0238805,5614.932874
stor_Shasta.2011-07-31 00:00:00,flow_Shasta.2011-07-31 00:00:00,7825.67303022,1.0,0.0,4106.65280227
stor_Shasta.2011-07-31 00:00:00,spill_Shasta.2011-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2011-07-31 00:00:00,flow_Shasta.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2011-07-31 00:00:00,stor_Keswick.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-07-31 00:00:00,stor_Keswick.2011-07-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2011-07-31 00:00:00,stor_Keswick.2011-08-31 00:00:00,70168.4289047,1.0,0.0,29.35686722
stor_Keswick.2011-07-31 00:00:00,flow_Keswick.2011-07-31 00:00:00,933.556289687,1.0,0.0,4414.56122045
stor_Keswick.2011-07-31 00:00:00,spill_Keswick.2011-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2011-07-31 00:00:00,flow_Keswick.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2011-07-31 00:00:00,DELTA.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-07-31 00:00:00,stor_Folsom.2011-07-31 00:00:00,0.0,1.0,402.205877783,402.205877783
stor_Folsom.2011-07-31 00:00:00,stor_Folsom.2011-08-31 00:00:00,1721.28211763,0.998749063,111.013367,1202.644809
stor_Folsom.2011-07-31 00:00:00,flow_Folsom.2011-07-31 00:00:00,5336.88560086,1.0,0.0,2874.3837863
stor_Folsom.2011-07-31 00:00:00,spill_Folsom.2011-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2011-07-31 00:00:00,flow_Folsom.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2011-07-31 00:00:00,stor_Nimbus.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-07-31 00:00:00,stor_Nimbus.2011-07-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2011-07-31 00:00:00,stor_Nimbus.2011-08-31 00:00:00,51570.0021247,1.0,0.0,10.85464056
stor_Nimbus.2011-07-31 00:00:00,flow_Nimbus.2011-07-31 00:00:00,438.020878128,1.0,0.0,2881.62115834
stor_Nimbus.2011-07-31 00:00:00,spill_Nimbus.2011-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2011-07-31 00:00:00,flow_Nimbus.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2011-07-31 00:00:00,DELTA.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-07-31 00:00:00,stor_New Melones.2011-07-31 00:00:00,0.0,1.0,249.98862654,249.98862654
stor_New Melones.2011-07-31 00:00:00,stor_New Melones.2011-08-31 00:00:00,414.349252708,0.999321932,98.67854843,2985.02609
stor_New Melones.2011-07-31 00:00:00,flow_New Melones.2011-07-31 00:00:00,8571.99757214,1.0,0.0,581.376673152
stor_New Melones.2011-07-31 00:00:00,spill_New Melones.2011-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2011-07-31 00:00:00,flow_New Melones.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2011-07-31 00:00:00,DELTA.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-07-31 00:00:00,stor_Pine Flat.2011-07-31 00:00:00,0.0,1.0,572.893886785,572.893886785
stor_Pine Flat.2011-07-31 00:00:00,stor_Pine Flat.2011-08-31 00:00:00,603.996762654,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2011-07-31 00:00:00,flow_Pine Flat.2011-07-31 00:00:00,5429.1683139,1.0,0.0,588.646084637
stor_Pine Flat.2011-07-31 00:00:00,spill_Pine Flat.2011-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2011-07-31 00:00:00,flow_Pine Flat.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2011-07-31 00:00:00,DELTA.2011-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2011-08-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2011-08-31 00:00:00,stor_Shasta.2011-08-31 00:00:00,0.0,1.0,363.516145885,363.516145885
stor_Shasta.2011-08-31 00:00:00,stor_Shasta.2011-09-30 00:00:00,1013.73733416,0.999171932,662.0238805,5614.932874
stor_Shasta.2011-08-31 00:00:00,flow_Shasta.2011-08-31 00:00:00,8245.67631378,1.0,0.0,4106.65280227
stor_Shasta.2011-08-31 00:00:00,spill_Shasta.2011-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2011-08-31 00:00:00,flow_Shasta.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2011-08-31 00:00:00,stor_Keswick.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-08-31 00:00:00,stor_Keswick.2011-08-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2011-08-31 00:00:00,stor_Keswick.2011-09-30 00:00:00,73934.3661872,1.0,0.0,29.35686722
stor_Keswick.2011-08-31 00:00:00,flow_Keswick.2011-08-31 00:00:00,983.660181864,1.0,0.0,4414.56122045
stor_Keswick.2011-08-31 00:00:00,spill_Keswick.2011-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2011-08-31 00:00:00,flow_Keswick.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2011-08-31 00:00:00,DELTA.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-08-31 00:00:00,stor_Folsom.2011-08-31 00:00:00,0.0,1.0,166.126329375,166.126329375
stor_Folsom.2011-08-31 00:00:00,stor_Folsom.2011-09-30 00:00:00,1813.66326181,0.998749063,111.013367,1202.644809
stor_Folsom.2011-08-31 00:00:00,flow_Folsom.2011-08-31 00:00:00,5623.31585734,1.0,0.0,2874.3837863
stor_Folsom.2011-08-31 00:00:00,spill_Folsom.2011-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2011-08-31 00:00:00,flow_Folsom.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2011-08-31 00:00:00,stor_Nimbus.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-08-31 00:00:00,stor_Nimbus.2011-08-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2011-08-31 00:00:00,stor_Nimbus.2011-09-30 00:00:00,54337.7599896,1.0,0.0,10.85464056
stor_Nimbus.2011-08-31 00:00:00,flow_Nimbus.2011-08-31 00:00:00,461.52942714,1.0,0.0,2881.62115834
stor_Nimbus.2011-08-31 00:00:00,spill_Nimbus.2011-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2011-08-31 00:00:00,flow_Nimbus.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2011-08-31 00:00:00,DELTA.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-08-31 00:00:00,stor_New Melones.2011-08-31 00:00:00,0.0,1.0,101.63173615,101.63173615
stor_New Melones.2011-08-31 00:00:00,stor_New Melones.2011-09-30 00:00:00,436.587332676,0.999321932,98.67854843,2985.02609
stor_New Melones.2011-08-31 00:00:00,flow_New Melones.2011-08-31 00:00:00,9032.0560662,1.0,0.0,581.376673152
stor_New Melones.2011-08-31 00:00:00,spill_New Melones.2011-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2011-08-31 00:00:00,flow_New Melones.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2011-08-31 00:00:00,DELTA.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-08-31 00:00:00,stor_Pine Flat.2011-08-31 00:00:00,0.0,1.0,185.244048537,185.244048537
stor_Pine Flat.2011-08-31 00:00:00,stor_Pine Flat.2011-09-30 00:00:00,636.413201802,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2011-08-31 00:00:00,flow_Pine Flat.2011-08-31 00:00:00,5720.55138717,1.0,0.0,588.646084637
stor_Pine Flat.2011-08-31 00:00:00,spill_Pine Flat.2011-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2011-08-31 00:00:00,flow_Pine Flat.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2011-08-31 00:00:00,DELTA.2011-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2011-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2011-09-30 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2011-09-30 00:00:00,stor_Shasta.2011-09-30 00:00:00,0.0,1.0,308.553345351,308.553345351
stor_Shasta.2011-09-30 00:00:00,stor_Shasta.2011-10-31 00:00:00,1121.4910602,0.999171932,662.0238805,5614.932874
stor_Shasta.2011-09-30 00:00:00,flow_Shasta.2011-09-30 00:00:00,9122.13842755,1.0,0.0,4106.65280227
stor_Shasta.2011-09-30 00:00:00,spill_Shasta.2011-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2011-09-30 00:00:00,flow_Shasta.2011-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2011-09-30 00:00:00,stor_Keswick.2011-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-09-30 00:00:00,stor_Keswick.2011-09-30 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2011-09-30 00:00:00,stor_Keswick.2011-10-31 00:00:00,81793.1116086,1.0,0.0,29.35686722
stor_Keswick.2011-09-30 00:00:00,flow_Keswick.2011-09-30 00:00:00,1088.21689607,1.0,0.0,4414.56122045
stor_Keswick.2011-09-30 00:00:00,spill_Keswick.2011-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2011-09-30 00:00:00,flow_Keswick.2011-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2011-09-30 00:00:00,DELTA.2011-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-09-30 00:00:00,stor_Folsom.2011-09-30 00:00:00,0.0,1.0,166.410668153,166.410668153
stor_Folsom.2011-09-30 00:00:00,stor_Folsom.2011-10-31 00:00:00,2006.44387014,0.998749063,111.013367,1202.644809
stor_Folsom.2011-09-30 00:00:00,flow_Folsom.2011-09-30 00:00:00,6221.03801521,1.0,0.0,2874.3837863
stor_Folsom.2011-09-30 00:00:00,spill_Folsom.2011-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2011-09-30 00:00:00,flow_Folsom.2011-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2011-09-30 00:00:00,stor_Nimbus.2011-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-09-30 00:00:00,stor_Nimbus.2011-09-30 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2011-09-30 00:00:00,stor_Nimbus.2011-10-31 00:00:00,60113.5127716,1.0,0.0,10.85464056
stor_Nimbus.2011-09-30 00:00:00,flow_Nimbus.2011-09-30 00:00:00,510.587023687,1.0,0.0,2881.62115834
stor_Nimbus.2011-09-30 00:00:00,spill_Nimbus.2011-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2011-09-30 00:00:00,flow_Nimbus.2011-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2011-09-30 00:00:00,DELTA.2011-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2011-09-30 00:00:00,stor_New Melones.2011-09-30 00:00:00,0.0,1.0,101.536250646,101.536250646
