i,j,a3,a2,a1,c,efficiency,price,amplitude,lower_bound,upper_bound,warmstart
INFLOW.2017-02-28 00:00:00,stor_Keswick.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99675632744e-09
stor_Keswick.2017-02-28 00:00:00,stor_Keswick.2017-03-31 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2017-02-28 00:00:00,flow_Keswick.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,25.5839864365,1.0,0.0,4414.56122045,1670.79985456
stor_Keswick.2017-02-28 00:00:00,spill_Keswick.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983894545e-09
spill_Keswick.2017-02-28 00:00:00,flow_Keswick.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983893294e-09
flow_Keswick.2017-02-28 00:00:00,DELTA.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1670.79985455
INFLOW.2017-02-28 00:00:00,stor_Folsom.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2584.7113133,2584.7113133,2584.71133915
stor_Folsom.2017-02-28 00:00:00,stor_Folsom.2017-03-31 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,372.500405395
stor_Folsom.2017-02-28 00:00:00,flow_Folsom.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,25.5839864365,1.0,0.0,2874.3837863,2322.75774148
stor_Folsom.2017-02-28 00:00:00,spill_Folsom.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983893335e-09
spill_Folsom.2017-02-28 00:00:00,flow_Folsom.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983894553e-09
flow_Folsom.2017-02-28 00:00:00,stor_Nimbus.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,2322.75774147
INFLOW.2017-02-28 00:00:00,stor_Nimbus.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99675632744e-09
stor_Nimbus.2017-02-28 00:00:00,stor_Nimbus.2017-03-31 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2017-02-28 00:00:00,flow_Nimbus.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,25.5839864365,1.0,0.0,2881.62115834,2322.75774149
stor_Nimbus.2017-02-28 00:00:00,spill_Nimbus.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983894658e-09
spill_Nimbus.2017-02-28 00:00:00,flow_Nimbus.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.9998389323e-09
flow_Nimbus.2017-02-28 00:00:00,DELTA.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,2322.75774148
INFLOW.2017-02-28 00:00:00,stor_New Melones.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,756.480405028,756.480405028,756.480412593
stor_New Melones.2017-02-28 00:00:00,stor_New Melones.2017-03-31 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2641.9936235
stor_New Melones.2017-02-28 00:00:00,flow_New Melones.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,25.5839864365,1.0,0.0,581.376673152,525.609765964
stor_New Melones.2017-02-28 00:00:00,spill_New Melones.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983894786e-09
spill_New Melones.2017-02-28 00:00:00,flow_New Melones.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983893102e-09
flow_New Melones.2017-02-28 00:00:00,DELTA.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,525.609765954
INFLOW.2017-02-28 00:00:00,stor_Pine Flat.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,518.7587795,518.7587795,518.758784688
stor_Pine Flat.2017-02-28 00:00:00,stor_Pine Flat.2017-03-31 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,660.339514717
stor_Pine Flat.2017-02-28 00:00:00,flow_Pine Flat.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,25.5839864365,1.0,0.0,588.646084637,588.646090523
stor_Pine Flat.2017-02-28 00:00:00,spill_Pine Flat.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983822016e-09
spill_Pine Flat.2017-02-28 00:00:00,flow_Pine Flat.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983820307e-09
flow_Pine Flat.2017-02-28 00:00:00,DELTA.2017-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,588.646090513
SUPERSOURCE,INFLOW.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,3013.33880354
DELTA.2017-03-31 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,588.646090504
INFLOW.2017-03-31 00:00:00,stor_Shasta.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1493.2478726,1493.2478726,1493.24788753
stor_Shasta.2017-03-31 00:00:00,stor_Shasta.2017-04-30 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,4068.8265231
stor_Shasta.2017-03-31 00:00:00,flow_Shasta.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,20.8140479327,1.0,0.0,4106.65280227,1.02630422383e-11
stor_Shasta.2017-03-31 00:00:00,spill_Shasta.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.9998256886e-09
spill_Shasta.2017-03-31 00:00:00,flow_Shasta.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981308333e-09
flow_Shasta.2017-03-31 00:00:00,stor_Keswick.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.98951243682e-09
INFLOW.2017-03-31 00:00:00,stor_Keswick.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.9959645472e-09
stor_Keswick.2017-03-31 00:00:00,stor_Keswick.2017-04-30 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2017-03-31 00:00:00,flow_Keswick.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,20.8140479327,1.0,0.0,4414.56122045,1.00059276697e-08
stor_Keswick.2017-03-31 00:00:00,spill_Keswick.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99981402871e-09
spill_Keswick.2017-03-31 00:00:00,flow_Keswick.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984481157e-09
flow_Keswick.2017-03-31 00:00:00,DELTA.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,6.04578785049e-12
INFLOW.2017-03-31 00:00:00,stor_Folsom.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,831.650724517,831.650724517,831.650732834
stor_Folsom.2017-03-31 00:00:00,stor_Folsom.2017-04-30 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,1202.64482103
stor_Folsom.2017-03-31 00:00:00,flow_Folsom.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,20.8140479327,1.0,0.0,2874.3837863,2.09338706291e-11
stor_Folsom.2017-03-31 00:00:00,spill_Folsom.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99982444204e-09
spill_Folsom.2017-03-31 00:00:00,flow_Folsom.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981058533e-09
flow_Folsom.2017-03-31 00:00:00,stor_Nimbus.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.9788353659e-09
INFLOW.2017-03-31 00:00:00,stor_Nimbus.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99595856926e-09
stor_Nimbus.2017-03-31 00:00:00,stor_Nimbus.2017-04-30 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2017-03-31 00:00:00,flow_Nimbus.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,20.8140479327,1.0,0.0,2881.62115834,1.00165390282e-08
stor_Nimbus.2017-03-31 00:00:00,spill_Nimbus.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99981143008e-09
spill_Nimbus.2017-03-31 00:00:00,flow_Nimbus.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984544456e-09
flow_Nimbus.2017-03-31 00:00:00,DELTA.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1.66524904009e-11
INFLOW.2017-03-31 00:00:00,stor_New Melones.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,345.057916957,345.057916957,345.057920408
stor_New Melones.2017-03-31 00:00:00,stor_New Melones.2017-04-30 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2985.02611985
stor_New Melones.2017-03-31 00:00:00,flow_New Melones.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,20.8140479327,1.0,0.0,581.376673152,5.00812338443e-11
stor_New Melones.2017-03-31 00:00:00,spill_New Melones.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99982340111e-09
spill_New Melones.2017-03-31 00:00:00,flow_New Melones.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99980855038e-09
flow_New Melones.2017-03-31 00:00:00,DELTA.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.94968289189e-09
INFLOW.2017-03-31 00:00:00,stor_Pine Flat.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,343.382259316,343.382259316,343.38226275
stor_Pine Flat.2017-03-31 00:00:00,stor_Pine Flat.2017-04-30 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,414.777956484
stor_Pine Flat.2017-03-31 00:00:00,flow_Pine Flat.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,20.8140479327,1.0,0.0,588.646084637,588.646090523
stor_Pine Flat.2017-03-31 00:00:00,spill_Pine Flat.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983719283e-09
spill_Pine Flat.2017-03-31 00:00:00,flow_Pine Flat.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983717571e-09
flow_Pine Flat.2017-03-31 00:00:00,DELTA.2017-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,588.646090513
SUPERSOURCE,INFLOW.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,3607.92742901
DELTA.2017-04-30 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,2088.43811312
INFLOW.2017-04-30 00:00:00,stor_Shasta.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1550.75979114,1550.75979114,1550.75980665
stor_Shasta.2017-04-30 00:00:00,stor_Shasta.2017-05-31 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,5614.93293015
stor_Shasta.2017-04-30 00:00:00,flow_Shasta.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,22.1482790917,1.0,0.0,4106.65280227,2.03920498311e-11
stor_Shasta.2017-04-30 00:00:00,spill_Shasta.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99982467988e-09
spill_Shasta.2017-04-30 00:00:00,flow_Shasta.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981084548e-09
flow_Shasta.2017-04-30 00:00:00,stor_Keswick.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.97937752241e-09
INFLOW.2017-04-30 00:00:00,stor_Keswick.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99619735992e-09
stor_Keswick.2017-04-30 00:00:00,stor_Keswick.2017-05-31 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2017-04-30 00:00:00,flow_Keswick.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,22.1482790917,1.0,0.0,4414.56122045,1.00164645832e-08
stor_Keswick.2017-04-30 00:00:00,spill_Keswick.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99981175714e-09
spill_Keswick.2017-04-30 00:00:00,flow_Keswick.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984561565e-09
flow_Keswick.2017-04-30 00:00:00,DELTA.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1.65779337344e-11
INFLOW.2017-04-30 00:00:00,stor_Folsom.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1059.49159408,1059.49159408,1059.49160467
stor_Folsom.2017-04-30 00:00:00,stor_Folsom.2017-05-31 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,1202.64482103
stor_Folsom.2017-04-30 00:00:00,flow_Folsom.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,22.1482790917,1.0,0.0,2874.3837863,1057.98528747
stor_Folsom.2017-04-30 00:00:00,spill_Folsom.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983839529e-09
spill_Folsom.2017-04-30 00:00:00,flow_Folsom.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983840086e-09
flow_Folsom.2017-04-30 00:00:00,stor_Nimbus.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1057.98528746
INFLOW.2017-04-30 00:00:00,stor_Nimbus.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99625576706e-09
stor_Nimbus.2017-04-30 00:00:00,stor_Nimbus.2017-05-31 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2017-04-30 00:00:00,flow_Nimbus.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,22.1482790917,1.0,0.0,2881.62115834,1057.98528748
stor_Nimbus.2017-04-30 00:00:00,spill_Nimbus.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983840523e-09
spill_Nimbus.2017-04-30 00:00:00,flow_Nimbus.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983839091e-09
flow_Nimbus.2017-04-30 00:00:00,DELTA.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1057.98528747
INFLOW.2017-04-30 00:00:00,stor_New Melones.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,443.832154767,443.832154767,443.832159205
stor_New Melones.2017-04-30 00:00:00,stor_New Melones.2017-05-31 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2985.02611985
stor_New Melones.2017-04-30 00:00:00,flow_New Melones.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,22.1482790917,1.0,0.0,581.376673152,441.806735149
stor_New Melones.2017-04-30 00:00:00,spill_New Melones.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983840651e-09
spill_New Melones.2017-04-30 00:00:00,flow_New Melones.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983838963e-09
flow_New Melones.2017-04-30 00:00:00,DELTA.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,441.806735139
INFLOW.2017-04-30 00:00:00,stor_Pine Flat.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,553.843852927,553.843852927,553.843858465
stor_Pine Flat.2017-04-30 00:00:00,stor_Pine Flat.2017-05-31 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,379.703170889
stor_Pine Flat.2017-04-30 00:00:00,flow_Pine Flat.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,22.1482790917,1.0,0.0,588.646084637,588.646090523
stor_Pine Flat.2017-04-30 00:00:00,spill_Pine Flat.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983568507e-09
spill_Pine Flat.2017-04-30 00:00:00,flow_Pine Flat.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983566769e-09
flow_Pine Flat.2017-04-30 00:00:00,DELTA.2017-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,588.646090513
SUPERSOURCE,INFLOW.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,3218.12638737
DELTA.2017-05-31 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,2882.55521637
INFLOW.2017-05-31 00:00:00,stor_Shasta.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,764.568976274,764.568976274,764.56898392
stor_Shasta.2017-05-31 00:00:00,stor_Shasta.2017-06-30 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,5614.93293015
stor_Shasta.2017-05-31 00:00:00,flow_Shasta.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,24.7411511634,1.0,0.0,4106.65280227,759.915584317
stor_Shasta.2017-05-31 00:00:00,spill_Shasta.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983889196e-09
spill_Shasta.2017-05-31 00:00:00,flow_Shasta.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983872117e-09
flow_Shasta.2017-05-31 00:00:00,stor_Keswick.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,759.915584307
INFLOW.2017-05-31 00:00:00,stor_Keswick.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99664639866e-09
stor_Keswick.2017-05-31 00:00:00,stor_Keswick.2017-06-30 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2017-05-31 00:00:00,flow_Keswick.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,24.7411511634,1.0,0.0,4414.56122045,759.915584327
stor_Keswick.2017-05-31 00:00:00,spill_Keswick.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983881405e-09
spill_Keswick.2017-05-31 00:00:00,flow_Keswick.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983879989e-09
flow_Keswick.2017-05-31 00:00:00,DELTA.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,759.915584317
INFLOW.2017-05-31 00:00:00,stor_Folsom.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1019.41129308,1019.41129308,1019.41130327
stor_Folsom.2017-05-31 00:00:00,stor_Folsom.2017-06-30 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,1202.64482103
stor_Folsom.2017-05-31 00:00:00,flow_Folsom.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,24.7411511634,1.0,0.0,2874.3837863,1017.90498607
stor_Folsom.2017-05-31 00:00:00,spill_Folsom.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983878999e-09
spill_Folsom.2017-05-31 00:00:00,flow_Folsom.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983882393e-09
flow_Folsom.2017-05-31 00:00:00,stor_Nimbus.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1017.90498606
INFLOW.2017-05-31 00:00:00,stor_Nimbus.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99664639866e-09
stor_Nimbus.2017-05-31 00:00:00,stor_Nimbus.2017-06-30 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2017-05-31 00:00:00,flow_Nimbus.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,24.7411511634,1.0,0.0,2881.62115834,1017.90498608
stor_Nimbus.2017-05-31 00:00:00,spill_Nimbus.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983881405e-09
spill_Nimbus.2017-05-31 00:00:00,flow_Nimbus.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983879989e-09
flow_Nimbus.2017-05-31 00:00:00,DELTA.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1017.90498607
INFLOW.2017-05-31 00:00:00,stor_New Melones.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,518.113974358,518.113974358,518.113979539
stor_New Melones.2017-05-31 00:00:00,stor_New Melones.2017-06-30 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2985.02611985
stor_New Melones.2017-05-31 00:00:00,flow_New Melones.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,24.7411511634,1.0,0.0,581.376673152,516.088555483
stor_New Melones.2017-05-31 00:00:00,spill_New Melones.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983881563e-09
spill_New Melones.2017-05-31 00:00:00,flow_New Melones.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983879831e-09
flow_New Melones.2017-05-31 00:00:00,DELTA.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,516.088555473
INFLOW.2017-05-31 00:00:00,stor_Pine Flat.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,916.032129782,916.032129782,916.032120622
stor_Pine Flat.2017-05-31 00:00:00,stor_Pine Flat.2017-06-30 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,706.58201157
stor_Pine Flat.2017-05-31 00:00:00,flow_Pine Flat.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,24.7411511634,1.0,0.0,588.646084637,588.646090523
stor_Pine Flat.2017-05-31 00:00:00,spill_Pine Flat.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983405239e-09
spill_Pine Flat.2017-05-31 00:00:00,flow_Pine Flat.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.9998340347e-09
flow_Pine Flat.2017-05-31 00:00:00,DELTA.2017-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,588.646090513
SUPERSOURCE,INFLOW.2017-06-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,2621.83704585
DELTA.2017-06-30 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,2085.86664743
INFLOW.2017-06-30 00:00:00,stor_Shasta.2017-06-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,461.825189054,461.825189054,461.825193672
stor_Shasta.2017-06-30 00:00:00,stor_Shasta.2017-07-31 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,5614.93293015
stor_Shasta.2017-06-30 00:00:00,flow_Shasta.2017-06-30 00:00:00,0.0,0.0,0.0,0.0,1.0,26.8069744058,1.0,0.0,4106.65280227,457.171794069
stor_Shasta.2017-06-30 00:00:00,spill_Shasta.2017-06-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983915968e-09
spill_Shasta.2017-06-30 00:00:00,flow_Shasta.2017-06-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983910278e-09
flow_Shasta.2017-06-30 00:00:00,stor_Keswick.2017-06-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,457.171794059
