link,value
"('spill_Keswick.2014-11-30 00:00:00', 'flow_Keswick.2014-11-30 00:00:00')",0.0
"('flow_Keswick.2014-11-30 00:00:00', 'DELTA.2014-11-30 00:00:00')",1346.59973708
"('INFLOW.2014-11-30 00:00:00', 'stor_Folsom.2014-11-30 00:00:00')",51.2832823941
"('stor_Folsom.2014-11-30 00:00:00', 'flow_Folsom.2014-11-30 00:00:00')",49.7769651967
"('stor_Folsom.2014-11-30 00:00:00', 'spill_Folsom.2014-11-30 00:00:00')",0.0
"('spill_Folsom.2014-11-30 00:00:00', 'flow_Folsom.2014-11-30 00:00:00')",0.0
"('flow_Folsom.2014-11-30 00:00:00', 'stor_Nimbus.2014-11-30 00:00:00')",49.7769651967
"('INFLOW.2014-11-30 00:00:00', 'stor_Nimbus.2014-11-30 00:00:00')",0.0
"('stor_Nimbus.2014-11-30 00:00:00', 'flow_Nimbus.2014-11-30 00:00:00')",49.7769651967
"('stor_Nimbus.2014-11-30 00:00:00', 'spill_Nimbus.2014-11-30 00:00:00')",0.0
"('spill_Nimbus.2014-11-30 00:00:00', 'flow_Nimbus.2014-11-30 00:00:00')",0.0
"('flow_Nimbus.2014-11-30 00:00:00', 'DELTA.2014-11-30 00:00:00')",49.7769651967
"('INFLOW.2014-11-30 00:00:00', 'stor_New Melones.2014-11-30 00:00:00')",38.4088919843
"('stor_New Melones.2014-11-30 00:00:00', 'flow_New Melones.2014-11-30 00:00:00')",209.384285246
"('stor_New Melones.2014-11-30 00:00:00', 'spill_New Melones.2014-11-30 00:00:00')",0.0
"('spill_New Melones.2014-11-30 00:00:00', 'flow_New Melones.2014-11-30 00:00:00')",0.0
"('flow_New Melones.2014-11-30 00:00:00', 'DELTA.2014-11-30 00:00:00')",209.384285246
"('INFLOW.2014-11-30 00:00:00', 'stor_Pine Flat.2014-11-30 00:00:00')",19.5187799853
"('stor_Pine Flat.2014-11-30 00:00:00', 'flow_Pine Flat.2014-11-30 00:00:00')",41.7313665694
"('stor_Pine Flat.2014-11-30 00:00:00', 'spill_Pine Flat.2014-11-30 00:00:00')",0.0
"('spill_Pine Flat.2014-11-30 00:00:00', 'flow_Pine Flat.2014-11-30 00:00:00')",0.0
"('flow_Pine Flat.2014-11-30 00:00:00', 'DELTA.2014-11-30 00:00:00')",41.7313665694
"('SUPERSOURCE', 'INFLOW.2014-12-31 00:00:00')",1440.57147259
"('DELTA.2014-12-31 00:00:00', 'SUPERSINK')",238.448291241
"('INFLOW.2014-12-31 00:00:00', 'stor_Shasta.2014-12-31 00:00:00')",1113.01125702
"('stor_Shasta.2014-12-31 00:00:00', 'flow_Shasta.2014-12-31 00:00:00')",0.0
"('stor_Shasta.2014-12-31 00:00:00', 'spill_Shasta.2014-12-31 00:00:00')",0.0
"('spill_Shasta.2014-12-31 00:00:00', 'flow_Shasta.2014-12-31 00:00:00')",0.0
"('flow_Shasta.2014-12-31 00:00:00', 'stor_Keswick.2014-12-31 00:00:00')",0.0
"('INFLOW.2014-12-31 00:00:00', 'stor_Keswick.2014-12-31 00:00:00')",0.0
"('stor_Keswick.2014-12-31 00:00:00', 'flow_Keswick.2014-12-31 00:00:00')",0.0
"('stor_Keswick.2014-12-31 00:00:00', 'spill_Keswick.2014-12-31 00:00:00')",0.0
"('spill_Keswick.2014-12-31 00:00:00', 'flow_Keswick.2014-12-31 00:00:00')",0.0
"('flow_Keswick.2014-12-31 00:00:00', 'DELTA.2014-12-31 00:00:00')",0.0
"('INFLOW.2014-12-31 00:00:00', 'stor_Folsom.2014-12-31 00:00:00')",239.954608438
"('stor_Folsom.2014-12-31 00:00:00', 'flow_Folsom.2014-12-31 00:00:00')",238.448291241
"('stor_Folsom.2014-12-31 00:00:00', 'spill_Folsom.2014-12-31 00:00:00')",0.0
"('spill_Folsom.2014-12-31 00:00:00', 'flow_Folsom.2014-12-31 00:00:00')",0.0
"('flow_Folsom.2014-12-31 00:00:00', 'stor_Nimbus.2014-12-31 00:00:00')",238.448291241
"('INFLOW.2014-12-31 00:00:00', 'stor_Nimbus.2014-12-31 00:00:00')",0.0
"('stor_Nimbus.2014-12-31 00:00:00', 'flow_Nimbus.2014-12-31 00:00:00')",238.448291241
"('stor_Nimbus.2014-12-31 00:00:00', 'spill_Nimbus.2014-12-31 00:00:00')",0.0
"('spill_Nimbus.2014-12-31 00:00:00', 'flow_Nimbus.2014-12-31 00:00:00')",0.0
"('flow_Nimbus.2014-12-31 00:00:00', 'DELTA.2014-12-31 00:00:00')",238.448291241
"('INFLOW.2014-12-31 00:00:00', 'stor_New Melones.2014-12-31 00:00:00')",63.6387850338
"('stor_New Melones.2014-12-31 00:00:00', 'flow_New Melones.2014-12-31 00:00:00')",0.0
"('stor_New Melones.2014-12-31 00:00:00', 'spill_New Melones.2014-12-31 00:00:00')",0.0
"('spill_New Melones.2014-12-31 00:00:00', 'flow_New Melones.2014-12-31 00:00:00')",0.0
"('flow_New Melones.2014-12-31 00:00:00', 'DELTA.2014-12-31 00:00:00')",0.0
"('INFLOW.2014-12-31 00:00:00', 'stor_Pine Flat.2014-12-31 00:00:00')",23.9668220985
"('stor_Pine Flat.2014-12-31 00:00:00', 'flow_Pine Flat.2014-12-31 00:00:00')",0.0
"('stor_Pine Flat.2014-12-31 00:00:00', 'spill_Pine Flat.2014-12-31 00:00:00')",0.0
"('spill_Pine Flat.2014-12-31 00:00:00', 'flow_Pine Flat.2014-12-31 00:00:00')",0.0
"('flow_Pine Flat.2014-12-31 00:00:00', 'DELTA.2014-12-31 00:00:00')",0.0
"('SUPERSOURCE', 'INFLOW.2015-01-31 00:00:00')",556.814755303
"('DELTA.2015-01-31 00:00:00', 'SUPERSINK')",1502.42626313
"('INFLOW.2015-01-31 00:00:00', 'stor_Shasta.2015-01-31 00:00:00')",391.366561434
"('stor_Shasta.2015-01-31 00:00:00', 'flow_Shasta.2015-01-31 00:00:00')",1345.71221787
"('stor_Shasta.2015-01-31 00:00:00', 'spill_Shasta.2015-01-31 00:00:00')",0.0
"('spill_Shasta.2015-01-31 00:00:00', 'flow_Shasta.2015-01-31 00:00:00')",0.0
"('flow_Shasta.2015-01-31 00:00:00', 'stor_Keswick.2015-01-31 00:00:00')",1345.71221787
"('INFLOW.2015-01-31 00:00:00', 'stor_Keswick.2015-01-31 00:00:00')",0.0
"('stor_Keswick.2015-01-31 00:00:00', 'flow_Keswick.2015-01-31 00:00:00')",1345.71221787
"('stor_Keswick.2015-01-31 00:00:00', 'spill_Keswick.2015-01-31 00:00:00')",0.0
"('spill_Keswick.2015-01-31 00:00:00', 'flow_Keswick.2015-01-31 00:00:00')",0.0
"('flow_Keswick.2015-01-31 00:00:00', 'DELTA.2015-01-31 00:00:00')",1345.71221787
"('INFLOW.2015-01-31 00:00:00', 'stor_Folsom.2015-01-31 00:00:00')",92.0855533814
"('stor_Folsom.2015-01-31 00:00:00', 'flow_Folsom.2015-01-31 00:00:00')",90.579236184
"('stor_Folsom.2015-01-31 00:00:00', 'spill_Folsom.2015-01-31 00:00:00')",0.0
"('spill_Folsom.2015-01-31 00:00:00', 'flow_Folsom.2015-01-31 00:00:00')",0.0
"('flow_Folsom.2015-01-31 00:00:00', 'stor_Nimbus.2015-01-31 00:00:00')",90.579236184
"('INFLOW.2015-01-31 00:00:00', 'stor_Nimbus.2015-01-31 00:00:00')",0.0
"('stor_Nimbus.2015-01-31 00:00:00', 'flow_Nimbus.2015-01-31 00:00:00')",90.579236184
"('stor_Nimbus.2015-01-31 00:00:00', 'spill_Nimbus.2015-01-31 00:00:00')",0.0
"('spill_Nimbus.2015-01-31 00:00:00', 'flow_Nimbus.2015-01-31 00:00:00')",0.0
"('flow_Nimbus.2015-01-31 00:00:00', 'DELTA.2015-01-31 00:00:00')",90.579236184
"('INFLOW.2015-01-31 00:00:00', 'stor_New Melones.2015-01-31 00:00:00')",55.5233557183
"('stor_New Melones.2015-01-31 00:00:00', 'flow_New Melones.2015-01-31 00:00:00')",0.0
"('stor_New Melones.2015-01-31 00:00:00', 'spill_New Melones.2015-01-31 00:00:00')",0.0
"('spill_New Melones.2015-01-31 00:00:00', 'flow_New Melones.2015-01-31 00:00:00')",0.0
"('flow_New Melones.2015-01-31 00:00:00', 'DELTA.2015-01-31 00:00:00')",0.0
"('INFLOW.2015-01-31 00:00:00', 'stor_Pine Flat.2015-01-31 00:00:00')",17.8392847695
"('stor_Pine Flat.2015-01-31 00:00:00', 'flow_Pine Flat.2015-01-31 00:00:00')",66.1348090788
"('stor_Pine Flat.2015-01-31 00:00:00', 'spill_Pine Flat.2015-01-31 00:00:00')",0.0
"('spill_Pine Flat.2015-01-31 00:00:00', 'flow_Pine Flat.2015-01-31 00:00:00')",0.0
"('flow_Pine Flat.2015-01-31 00:00:00', 'DELTA.2015-01-31 00:00:00')",66.1348090788
"('SUPERSOURCE', 'INFLOW.2015-02-28 00:00:00')",1321.38859019
"('DELTA.2015-02-28 00:00:00', 'SUPERSINK')",221.596254684
"('INFLOW.2015-02-28 00:00:00', 'stor_Shasta.2015-02-28 00:00:00')",962.858339139
"('stor_Shasta.2015-02-28 00:00:00', 'flow_Shasta.2015-02-28 00:00:00')",0.0
"('stor_Shasta.2015-02-28 00:00:00', 'spill_Shasta.2015-02-28 00:00:00')",0.0
"('spill_Shasta.2015-02-28 00:00:00', 'flow_Shasta.2015-02-28 00:00:00')",0.0
"('flow_Shasta.2015-02-28 00:00:00', 'stor_Keswick.2015-02-28 00:00:00')",0.0
"('INFLOW.2015-02-28 00:00:00', 'stor_Keswick.2015-02-28 00:00:00')",0.0
"('stor_Keswick.2015-02-28 00:00:00', 'flow_Keswick.2015-02-28 00:00:00')",0.0
"('stor_Keswick.2015-02-28 00:00:00', 'spill_Keswick.2015-02-28 00:00:00')",0.0
"('spill_Keswick.2015-02-28 00:00:00', 'flow_Keswick.2015-02-28 00:00:00')",0.0
"('flow_Keswick.2015-02-28 00:00:00', 'DELTA.2015-02-28 00:00:00')",0.0
"('INFLOW.2015-02-28 00:00:00', 'stor_Folsom.2015-02-28 00:00:00')",223.102571881
"('stor_Folsom.2015-02-28 00:00:00', 'flow_Folsom.2015-02-28 00:00:00')",221.596254684
"('stor_Folsom.2015-02-28 00:00:00', 'spill_Folsom.2015-02-28 00:00:00')",0.0
"('spill_Folsom.2015-02-28 00:00:00', 'flow_Folsom.2015-02-28 00:00:00')",0.0
"('flow_Folsom.2015-02-28 00:00:00', 'stor_Nimbus.2015-02-28 00:00:00')",221.596254684
"('INFLOW.2015-02-28 00:00:00', 'stor_Nimbus.2015-02-28 00:00:00')",0.0
"('stor_Nimbus.2015-02-28 00:00:00', 'flow_Nimbus.2015-02-28 00:00:00')",221.596254684
"('stor_Nimbus.2015-02-28 00:00:00', 'spill_Nimbus.2015-02-28 00:00:00')",0.0
"('spill_Nimbus.2015-02-28 00:00:00', 'flow_Nimbus.2015-02-28 00:00:00')",0.0
"('flow_Nimbus.2015-02-28 00:00:00', 'DELTA.2015-02-28 00:00:00')",221.596254684
"('INFLOW.2015-02-28 00:00:00', 'stor_New Melones.2015-02-28 00:00:00')",85.3966284271
"('stor_New Melones.2015-02-28 00:00:00', 'flow_New Melones.2015-02-28 00:00:00')",0.0
"('stor_New Melones.2015-02-28 00:00:00', 'spill_New Melones.2015-02-28 00:00:00')",0.0
"('spill_New Melones.2015-02-28 00:00:00', 'flow_New Melones.2015-02-28 00:00:00')",0.0
"('flow_New Melones.2015-02-28 00:00:00', 'DELTA.2015-02-28 00:00:00')",0.0
"('INFLOW.2015-02-28 00:00:00', 'stor_Pine Flat.2015-02-28 00:00:00')",50.0310507411
"('stor_Pine Flat.2015-02-28 00:00:00', 'flow_Pine Flat.2015-02-28 00:00:00')",0.0
"('stor_Pine Flat.2015-02-28 00:00:00', 'spill_Pine Flat.2015-02-28 00:00:00')",0.0
"('spill_Pine Flat.2015-02-28 00:00:00', 'flow_Pine Flat.2015-02-28 00:00:00')",0.0
"('flow_Pine Flat.2015-02-28 00:00:00', 'DELTA.2015-02-28 00:00:00')",0.0
"('SUPERSOURCE', 'INFLOW.2015-03-31 00:00:00')",503.65658707
"('DELTA.2015-03-31 00:00:00', 'SUPERSINK')",446.816059255
"('INFLOW.2015-03-31 00:00:00', 'stor_Shasta.2015-03-31 00:00:00')",334.994895095
"('stor_Shasta.2015-03-31 00:00:00', 'flow_Shasta.2015-03-31 00:00:00')",330.341495529
"('stor_Shasta.2015-03-31 00:00:00', 'spill_Shasta.2015-03-31 00:00:00')",0.0
"('spill_Shasta.2015-03-31 00:00:00', 'flow_Shasta.2015-03-31 00:00:00')",0.0
"('flow_Shasta.2015-03-31 00:00:00', 'stor_Keswick.2015-03-31 00:00:00')",330.341495529
"('INFLOW.2015-03-31 00:00:00', 'stor_Keswick.2015-03-31 00:00:00')",0.0
"('stor_Keswick.2015-03-31 00:00:00', 'flow_Keswick.2015-03-31 00:00:00')",330.341495529
"('stor_Keswick.2015-03-31 00:00:00', 'spill_Keswick.2015-03-31 00:00:00')",0.0
"('spill_Keswick.2015-03-31 00:00:00', 'flow_Keswick.2015-03-31 00:00:00')",0.0
"('flow_Keswick.2015-03-31 00:00:00', 'DELTA.2015-03-31 00:00:00')",330.341495529
"('INFLOW.2015-03-31 00:00:00', 'stor_Folsom.2015-03-31 00:00:00')",78.405545752
"('stor_Folsom.2015-03-31 00:00:00', 'flow_Folsom.2015-03-31 00:00:00')",76.8992285546
"('stor_Folsom.2015-03-31 00:00:00', 'spill_Folsom.2015-03-31 00:00:00')",0.0
"('spill_Folsom.2015-03-31 00:00:00', 'flow_Folsom.2015-03-31 00:00:00')",0.0
"('flow_Folsom.2015-03-31 00:00:00', 'stor_Nimbus.2015-03-31 00:00:00')",76.8992285546
"('INFLOW.2015-03-31 00:00:00', 'stor_Nimbus.2015-03-31 00:00:00')",0.0
"('stor_Nimbus.2015-03-31 00:00:00', 'flow_Nimbus.2015-03-31 00:00:00')",76.8992285546
"('stor_Nimbus.2015-03-31 00:00:00', 'spill_Nimbus.2015-03-31 00:00:00')",0.0
"('spill_Nimbus.2015-03-31 00:00:00', 'flow_Nimbus.2015-03-31 00:00:00')",0.0
"('flow_Nimbus.2015-03-31 00:00:00', 'DELTA.2015-03-31 00:00:00')",76.8992285546
"('INFLOW.2015-03-31 00:00:00', 'stor_New Melones.2015-03-31 00:00:00')",49.7954092929
"('stor_New Melones.2015-03-31 00:00:00', 'flow_New Melones.2015-03-31 00:00:00')",0.0
"('stor_New Melones.2015-03-31 00:00:00', 'spill_New Melones.2015-03-31 00:00:00')",0.0
"('spill_New Melones.2015-03-31 00:00:00', 'flow_New Melones.2015-03-31 00:00:00')",0.0
"('flow_New Melones.2015-03-31 00:00:00', 'DELTA.2015-03-31 00:00:00')",0.0
"('INFLOW.2015-03-31 00:00:00', 'stor_Pine Flat.2015-03-31 00:00:00')",40.46073693
"('stor_Pine Flat.2015-03-31 00:00:00', 'flow_Pine Flat.2015-03-31 00:00:00')",39.5753351717
"('stor_Pine Flat.2015-03-31 00:00:00', 'spill_Pine Flat.2015-03-31 00:00:00')",0.0
"('spill_Pine Flat.2015-03-31 00:00:00', 'flow_Pine Flat.2015-03-31 00:00:00')",0.0
"('flow_Pine Flat.2015-03-31 00:00:00', 'DELTA.2015-03-31 00:00:00')",39.5753351717
"('SUPERSOURCE', 'INFLOW.2015-04-30 00:00:00')",452.636360884
"('DELTA.2015-04-30 00:00:00', 'SUPERSINK')",407.375425968
"('INFLOW.2015-04-30 00:00:00', 'stor_Shasta.2015-04-30 00:00:00')",305.955387916
"('stor_Shasta.2015-04-30 00:00:00', 'flow_Shasta.2015-04-30 00:00:00')",301.30198835
"('stor_Shasta.2015-04-30 00:00:00', 'spill_Shasta.2015-04-30 00:00:00')",0.0
"('spill_Shasta.2015-04-30 00:00:00', 'flow_Shasta.2015-04-30 00:00:00')",0.0
"('flow_Shasta.2015-04-30 00:00:00', 'stor_Keswick.2015-04-30 00:00:00')",301.30198835
"('INFLOW.2015-04-30 00:00:00', 'stor_Keswick.2015-04-30 00:00:00')",0.0
"('stor_Keswick.2015-04-30 00:00:00', 'flow_Keswick.2015-04-30 00:00:00')",301.30198835
"('stor_Keswick.2015-04-30 00:00:00', 'spill_Keswick.2015-04-30 00:00:00')",0.0
"('spill_Keswick.2015-04-30 00:00:00', 'flow_Keswick.2015-04-30 00:00:00')",0.0
"('flow_Keswick.2015-04-30 00:00:00', 'DELTA.2015-04-30 00:00:00')",301.30198835
"('INFLOW.2015-04-30 00:00:00', 'stor_Folsom.2015-04-30 00:00:00')",63.8569478879
"('stor_Folsom.2015-04-30 00:00:00', 'flow_Folsom.2015-04-30 00:00:00')",62.3506306905
"('stor_Folsom.2015-04-30 00:00:00', 'spill_Folsom.2015-04-30 00:00:00')",0.0
"('spill_Folsom.2015-04-30 00:00:00', 'flow_Folsom.2015-04-30 00:00:00')",0.0
"('flow_Folsom.2015-04-30 00:00:00', 'stor_Nimbus.2015-04-30 00:00:00')",62.3506306905
"('INFLOW.2015-04-30 00:00:00', 'stor_Nimbus.2015-04-30 00:00:00')",0.0
"('stor_Nimbus.2015-04-30 00:00:00', 'flow_Nimbus.2015-04-30 00:00:00')",62.3506306905
"('stor_Nimbus.2015-04-30 00:00:00', 'spill_Nimbus.2015-04-30 00:00:00')",0.0
"('spill_Nimbus.2015-04-30 00:00:00', 'flow_Nimbus.2015-04-30 00:00:00')",0.0
"('flow_Nimbus.2015-04-30 00:00:00', 'DELTA.2015-04-30 00:00:00')",62.3506306905
"('INFLOW.2015-04-30 00:00:00', 'stor_New Melones.2015-04-30 00:00:00')",38.2158163943
"('stor_New Melones.2015-04-30 00:00:00', 'flow_New Melones.2015-04-30 00:00:00')",0.0
"('stor_New Melones.2015-04-30 00:00:00', 'spill_New Melones.2015-04-30 00:00:00')",0.0
"('spill_New Melones.2015-04-30 00:00:00', 'flow_New Melones.2015-04-30 00:00:00')",0.0
"('flow_New Melones.2015-04-30 00:00:00', 'DELTA.2015-04-30 00:00:00')",0.0
"('INFLOW.2015-04-30 00:00:00', 'stor_Pine Flat.2015-04-30 00:00:00')",44.6082086863
"('stor_Pine Flat.2015-04-30 00:00:00', 'flow_Pine Flat.2015-04-30 00:00:00')",43.722806928
"('stor_Pine Flat.2015-04-30 00:00:00', 'spill_Pine Flat.2015-04-30 00:00:00')",0.0
"('spill_Pine Flat.2015-04-30 00:00:00', 'flow_Pine Flat.2015-04-30 00:00:00')",0.0
"('flow_Pine Flat.2015-04-30 00:00:00', 'DELTA.2015-04-30 00:00:00')",43.722806928
"('SUPERSOURCE', 'INFLOW.2015-05-31 00:00:00')",445.075998402
"('DELTA.2015-05-31 00:00:00', 'SUPERSINK')",397.668795192
"('INFLOW.2015-05-31 00:00:00', 'stor_Shasta.2015-05-31 00:00:00')",262.318282296
"('stor_Shasta.2015-05-31 00:00:00', 'flow_Shasta.2015-05-31 00:00:00')",257.66488273
"('stor_Shasta.2015-05-31 00:00:00', 'spill_Shasta.2015-05-31 00:00:00')",0.0
"('spill_Shasta.2015-05-31 00:00:00', 'flow_Shasta.2015-05-31 00:00:00')",0.0
"('flow_Shasta.2015-05-31 00:00:00', 'stor_Keswick.2015-05-31 00:00:00')",257.66488273
"('INFLOW.2015-05-31 00:00:00', 'stor_Keswick.2015-05-31 00:00:00')",0.0
"('stor_Keswick.2015-05-31 00:00:00', 'flow_Keswick.2015-05-31 00:00:00')",257.66488273
"('stor_Keswick.2015-05-31 00:00:00', 'spill_Keswick.2015-05-31 00:00:00')",0.0
"('spill_Keswick.2015-05-31 00:00:00', 'flow_Keswick.2015-05-31 00:00:00')",0.0
"('flow_Keswick.2015-05-31 00:00:00', 'DELTA.2015-05-31 00:00:00')",257.66488273
"('INFLOW.2015-05-31 00:00:00', 'stor_Folsom.2015-05-31 00:00:00')",62.3858029194
"('stor_Folsom.2015-05-31 00:00:00', 'flow_Folsom.2015-05-31 00:00:00')",60.879485722
"('stor_Folsom.2015-05-31 00:00:00', 'spill_Folsom.2015-05-31 00:00:00')",0.0
"('spill_Folsom.2015-05-31 00:00:00', 'flow_Folsom.2015-05-31 00:00:00')",0.0
"('flow_Folsom.2015-05-31 00:00:00', 'stor_Nimbus.2015-05-31 00:00:00')",60.879485722
"('INFLOW.2015-05-31 00:00:00', 'stor_Nimbus.2015-05-31 00:00:00')",0.0
"('stor_Nimbus.2015-05-31 00:00:00', 'flow_Nimbus.2015-05-31 00:00:00')",60.879485722
"('stor_Nimbus.2015-05-31 00:00:00', 'spill_Nimbus.2015-05-31 00:00:00')",0.0
"('spill_Nimbus.2015-05-31 00:00:00', 'flow_Nimbus.2015-05-31 00:00:00')",0.0
"('flow_Nimbus.2015-05-31 00:00:00', 'DELTA.2015-05-31 00:00:00')",60.879485722
"('INFLOW.2015-05-31 00:00:00', 'stor_New Melones.2015-05-31 00:00:00')",40.362084688
"('stor_New Melones.2015-05-31 00:00:00', 'flow_New Melones.2015-05-31 00:00:00')",0.0
"('stor_New Melones.2015-05-31 00:00:00', 'spill_New Melones.2015-05-31 00:00:00')",0.0
"('spill_New Melones.2015-05-31 00:00:00', 'flow_New Melones.2015-05-31 00:00:00')",0.0
"('flow_New Melones.2015-05-31 00:00:00', 'DELTA.2015-05-31 00:00:00')",0.0
"('INFLOW.2015-05-31 00:00:00', 'stor_Pine Flat.2015-05-31 00:00:00')",80.0098284982
"('stor_Pine Flat.2015-05-31 00:00:00', 'flow_Pine Flat.2015-05-31 00:00:00')",79.1244267399
"('stor_Pine Flat.2015-05-31 00:00:00', 'spill_Pine Flat.2015-05-31 00:00:00')",0.0
"('spill_Pine Flat.2015-05-31 00:00:00', 'flow_Pine Flat.2015-05-31 00:00:00')",0.0
"('flow_Pine Flat.2015-05-31 00:00:00', 'DELTA.2015-05-31 00:00:00')",79.1244267399
"('SUPERSOURCE', 'INFLOW.2015-06-30 00:00:00')",420.480814138
"('DELTA.2015-06-30 00:00:00', 'SUPERSINK')",443.688388086
"('INFLOW.2015-06-30 00:00:00', 'stor_Shasta.2015-06-30 00:00:00')",251.716846098
"('stor_Shasta.2015-06-30 00:00:00', 'flow_Shasta.2015-06-30 00:00:00')",247.063446532
"('stor_Shasta.2015-06-30 00:00:00', 'spill_Shasta.2015-06-30 00:00:00')",0.0
"('spill_Shasta.2015-06-30 00:00:00', 'flow_Shasta.2015-06-30 00:00:00')",0.0
"('flow_Shasta.2015-06-30 00:00:00', 'stor_Keswick.2015-06-30 00:00:00')",247.063446532
"('INFLOW.2015-06-30 00:00:00', 'stor_Keswick.2015-06-30 00:00:00')",0.0
"('stor_Keswick.2015-06-30 00:00:00', 'flow_Keswick.2015-06-30 00:00:00')",247.063446532
"('stor_Keswick.2015-06-30 00:00:00', 'spill_Keswick.2015-06-30 00:00:00')",0.0
"('spill_Keswick.2015-06-30 00:00:00', 'flow_Keswick.2015-06-30 00:00:00')",0.0
"('flow_Keswick.2015-06-30 00:00:00', 'DELTA.2015-06-30 00:00:00')",247.063446532
"('INFLOW.2015-06-30 00:00:00', 'stor_Folsom.2015-06-30 00:00:00')",59.8870731858
"('stor_Folsom.2015-06-30 00:00:00', 'flow_Folsom.2015-06-30 00:00:00')",58.3807559884
"('stor_Folsom.2015-06-30 00:00:00', 'spill_Folsom.2015-06-30 00:00:00')",0.0
"('spill_Folsom.2015-06-30 00:00:00', 'flow_Folsom.2015-06-30 00:00:00')",0.0
"('flow_Folsom.2015-06-30 00:00:00', 'stor_Nimbus.2015-06-30 00:00:00')",58.3807559884
"('INFLOW.2015-06-30 00:00:00', 'stor_Nimbus.2015-06-30 00:00:00')",0.0
"('stor_Nimbus.2015-06-30 00:00:00', 'flow_Nimbus.2015-06-30 00:00:00')",58.3807559884
"('stor_Nimbus.2015-06-30 00:00:00', 'spill_Nimbus.2015-06-30 00:00:00')",0.0
"('spill_Nimbus.2015-06-30 00:00:00', 'flow_Nimbus.2015-06-30 00:00:00')",0.0
"('flow_Nimbus.2015-06-30 00:00:00', 'DELTA.2015-06-30 00:00:00')",58.3807559884
"('INFLOW.2015-06-30 00:00:00', 'stor_New Melones.2015-06-30 00:00:00')",36.5598924892
"('stor_New Melones.2015-06-30 00:00:00', 'flow_New Melones.2015-06-30 00:00:00')",66.8125849594
"('stor_New Melones.2015-06-30 00:00:00', 'spill_New Melones.2015-06-30 00:00:00')",0.0
"('spill_New Melones.2015-06-30 00:00:00', 'flow_New Melones.2015-06-30 00:00:00')",0.0
"('flow_New Melones.2015-06-30 00:00:00', 'DELTA.2015-06-30 00:00:00')",66.8125849594
"('INFLOW.2015-06-30 00:00:00', 'stor_Pine Flat.2015-06-30 00:00:00')",72.3170023652
"('stor_Pine Flat.2015-06-30 00:00:00', 'flow_Pine Flat.2015-06-30 00:00:00')",71.4316006069
"('stor_Pine Flat.2015-06-30 00:00:00', 'spill_Pine Flat.2015-06-30 00:00:00')",0.0
"('spill_Pine Flat.2015-06-30 00:00:00', 'flow_Pine Flat.2015-06-30 00:00:00')",0.0
"('flow_Pine Flat.2015-06-30 00:00:00', 'DELTA.2015-06-30 00:00:00')",71.4316006069
"('SUPERSOURCE', 'INFLOW.2015-07-31 00:00:00')",337.591224782
"('DELTA.2015-07-31 00:00:00', 'SUPERSINK')",296.264452456
"('INFLOW.2015-07-31 00:00:00', 'stor_Shasta.2015-07-31 00:00:00')",212.090381578
"('stor_Shasta.2015-07-31 00:00:00', 'flow_Shasta.2015-07-31 00:00:00')",207.436982012
"('stor_Shasta.2015-07-31 00:00:00', 'spill_Shasta.2015-07-31 00:00:00')",0.0
"('spill_Shasta.2015-07-31 00:00:00', 'flow_Shasta.2015-07-31 00:00:00')",0.0
"('flow_Shasta.2015-07-31 00:00:00', 'stor_Keswick.2015-07-31 00:00:00')",207.436982012
"('INFLOW.2015-07-31 00:00:00', 'stor_Keswick.2015-07-31 00:00:00')",0.0
"('stor_Keswick.2015-07-31 00:00:00', 'flow_Keswick.2015-07-31 00:00:00')",207.436982012
"('stor_Keswick.2015-07-31 00:00:00', 'spill_Keswick.2015-07-31 00:00:00')",0.0
"('spill_Keswick.2015-07-31 00:00:00', 'flow_Keswick.2015-07-31 00:00:00')",0.0
"('flow_Keswick.2015-07-31 00:00:00', 'DELTA.2015-07-31 00:00:00')",207.436982012
"('INFLOW.2015-07-31 00:00:00', 'stor_Folsom.2015-07-31 00:00:00')",51.099690573
"('stor_Folsom.2015-07-31 00:00:00', 'flow_Folsom.2015-07-31 00:00:00')",49.5933733756
"('stor_Folsom.2015-07-31 00:00:00', 'spill_Folsom.2015-07-31 00:00:00')",0.0
"('spill_Folsom.2015-07-31 00:00:00', 'flow_Folsom.2015-07-31 00:00:00')",0.0
"('flow_Folsom.2015-07-31 00:00:00', 'stor_Nimbus.2015-07-31 00:00:00')",49.5933733756
"('INFLOW.2015-07-31 00:00:00', 'stor_Nimbus.2015-07-31 00:00:00')",0.0
"('stor_Nimbus.2015-07-31 00:00:00', 'flow_Nimbus.2015-07-31 00:00:00')",49.5933733756
"('stor_Nimbus.2015-07-31 00:00:00', 'spill_Nimbus.2015-07-31 00:00:00')",0.0
"('spill_Nimbus.2015-07-31 00:00:00', 'flow_Nimbus.2015-07-31 00:00:00')",0.0
"('flow_Nimbus.2015-07-31 00:00:00', 'DELTA.2015-07-31 00:00:00')",49.5933733756
"('INFLOW.2015-07-31 00:00:00', 'stor_New Melones.2015-07-31 00:00:00')",34.2816538043
"('stor_New Melones.2015-07-31 00:00:00', 'flow_New Melones.2015-07-31 00:00:00')",0.0
"('stor_New Melones.2015-07-31 00:00:00', 'spill_New Melones.2015-07-31 00:00:00')",0.0
"('spill_New Melones.2015-07-31 00:00:00', 'flow_New Melones.2015-07-31 00:00:00')",0.0
