STATION_ID,DUR_CODE,SENSOR_NUM,SENSOR_TYPE,ACTUAL_DATE,VALUE,DATA_FLAG,UNITS
PNF,H,76,INFLOW,20100116,0200,525, ,CFS
PNF,H,76,INFLOW,20100116,0300,949, ,CFS
PNF,H,76,INFLOW,20100116,0400,0, ,CFS
PNF,H,76,INFLOW,20100116,0500,525, ,CFS
PNF,H,76,INFLOW,20100116,0600,1360, ,CFS
PNF,H,76,INFLOW,20100116,0700,102, ,CFS
PNF,H,76,INFLOW,20100116,0800,102, ,CFS
PNF,H,76,INFLOW,20100116,0900,949, ,CFS
PNF,H,76,INFLOW,20100116,1000,1362, ,CFS
PNF,H,76,INFLOW,20100116,1100,104, ,CFS
PNF,H,76,INFLOW,20100116,1200,938, ,CFS
PNF,H,76,INFLOW,20100116,1300,1373, ,CFS
PNF,H,76,INFLOW,20100116,1400,526, ,CFS
PNF,H,76,INFLOW,20100116,1500,103, ,CFS
PNF,H,76,INFLOW,20100116,1600,939, ,CFS
PNF,H,76,INFLOW,20100116,1700,527, ,CFS
PNF,H,76,INFLOW,20100116,1800,951, ,CFS
PNF,H,76,INFLOW,20100116,1900,939, ,CFS
PNF,H,76,INFLOW,20100116,2000,1374, ,CFS
PNF,H,76,INFLOW,20100116,2100,1786, ,CFS
PNF,H,76,INFLOW,20100116,2200,1374, ,CFS
PNF,H,76,INFLOW,20100116,2300,939, ,CFS
PNF,H,76,INFLOW,20100117,0000,951, ,CFS
PNF,H,76,INFLOW,20100117,0100,1786, ,CFS
PNF,H,76,INFLOW,20100117,0200,527, ,CFS
PNF,H,76,INFLOW,20100117,0300,104, ,CFS
PNF,H,76,INFLOW,20100117,0400,527, ,CFS
PNF,H,76,INFLOW,20100117,0500,527, ,CFS
PNF,H,76,INFLOW,20100117,0600,951, ,CFS
PNF,H,76,INFLOW,20100117,0700,0, ,CFS
PNF,H,76,INFLOW,20100117,0800,8114, ,CFS
PNF,H,76,INFLOW,20100117,0900,527, ,CFS
PNF,H,76,INFLOW,20100117,1000,527, ,CFS
PNF,H,76,INFLOW,20100117,1100,951, ,CFS
PNF,H,76,INFLOW,20100117,1200,527, ,CFS
PNF,H,76,INFLOW,20100117,1300,939, ,CFS
PNF,H,76,INFLOW,20100117,1400,951, ,CFS
PNF,H,76,INFLOW,20100117,1500,0, ,CFS
PNF,H,76,INFLOW,20100117,1600,100, ,CFS
PNF,H,76,INFLOW,20100117,1700,---, ,CFS
PNF,H,76,INFLOW,20100117,1800,---, ,CFS
PNF,H,76,INFLOW,20100117,1900,---, ,CFS
PNF,H,76,INFLOW,20100117,2000,---, ,CFS
PNF,H,76,INFLOW,20100117,2100,1778, ,CFS
PNF,H,76,INFLOW,20100117,2200,1366, ,CFS
PNF,H,76,INFLOW,20100117,2300,519, ,CFS
PNF,H,76,INFLOW,20100118,0000,1354, ,CFS
PNF,H,76,INFLOW,20100118,0100,2213, ,CFS
PNF,H,76,INFLOW,20100118,0200,95, ,CFS
PNF,H,76,INFLOW,20100118,0300,515, ,CFS
PNF,H,76,INFLOW,20100118,0400,514, ,CFS
PNF,H,76,INFLOW,20100118,0500,938, ,CFS
PNF,H,76,INFLOW,20100118,0600,514, ,CFS
PNF,H,76,INFLOW,20100118,0700,89, ,CFS
PNF,H,76,INFLOW,20100118,0800,2196, ,CFS
PNF,H,76,INFLOW,20100118,0900,516, ,CFS
