STATION_ID,DUR_CODE,SENSOR_NUM,SENSOR_TYPE,ACTUAL_DATE,VALUE,DATA_FLAG,UNITS
NML,H,76,INFLOW,20101128,0100,2093, ,CFS
NML,H,76,INFLOW,20101128,0200,2095, ,CFS
NML,H,76,INFLOW,20101128,0300,1063, ,CFS
NML,H,76,INFLOW,20101128,0400,1060, ,CFS
NML,H,76,INFLOW,20101128,0500,1061, ,CFS
NML,H,76,INFLOW,20101128,0600,1061, ,CFS
NML,H,76,INFLOW,20101128,0700,1062, ,CFS
NML,H,76,INFLOW,20101128,0800,2261, ,CFS
NML,H,76,INFLOW,20101128,0900,1077, ,CFS
NML,H,76,INFLOW,20101128,1000,2591, ,CFS
NML,H,76,INFLOW,20101128,1100,129, ,CFS
NML,H,76,INFLOW,20101128,1200,1244, ,CFS
NML,H,76,INFLOW,20101128,1300,779, ,CFS
NML,H,76,INFLOW,20101128,1400,1064, ,CFS
NML,H,76,INFLOW,20101128,1500,2101, ,CFS
NML,H,76,INFLOW,20101128,1600,25, ,CFS
NML,H,76,INFLOW,20101128,1700,2102, ,CFS
NML,H,76,INFLOW,20101128,1800,1062, ,CFS
NML,H,76,INFLOW,20101128,1900,2099, ,CFS
NML,H,76,INFLOW,20101128,2000,1063, ,CFS
NML,H,76,INFLOW,20101128,2100,1060, ,CFS
NML,H,76,INFLOW,20101128,2200,2181, ,CFS
NML,H,76,INFLOW,20101128,2300,80, ,CFS
NML,H,76,INFLOW,20101129,0000,2104, ,CFS
NML,H,76,INFLOW,20101129,0100,1064, ,CFS
NML,H,76,INFLOW,20101129,0200,27, ,CFS
NML,H,76,INFLOW,20101129,0300,1062, ,CFS
NML,H,76,INFLOW,20101129,0400,1066, ,CFS
NML,H,76,INFLOW,20101129,0500,30, ,CFS
NML,H,76,INFLOW,20101129,0600,1064, ,CFS
NML,H,76,INFLOW,20101129,0700,2103, ,CFS
NML,H,76,INFLOW,20101129,0800,2102, ,CFS
NML,H,76,INFLOW,20101129,0900,193, ,CFS
NML,H,76,INFLOW,20101129,1000,1080, ,CFS
NML,H,76,INFLOW,20101129,1100,1057, ,CFS
NML,H,76,INFLOW,20101129,1200,1057, ,CFS
NML,H,76,INFLOW,20101129,1300,1057, ,CFS
NML,H,76,INFLOW,20101129,1400,1055, ,CFS
NML,H,76,INFLOW,20101129,1500,1055, ,CFS
NML,H,76,INFLOW,20101129,1600,19, ,CFS
NML,H,76,INFLOW,20101129,1700,2092, ,CFS
NML,H,76,INFLOW,20101129,1800,1057, ,CFS
NML,H,76,INFLOW,20101129,1900,1056, ,CFS
NML,H,76,INFLOW,20101129,2000,1056, ,CFS
NML,H,76,INFLOW,20101129,2100,2171, ,CFS
NML,H,76,INFLOW,20101129,2200,1080, ,CFS
NML,H,76,INFLOW,20101129,2300,1057, ,CFS
NML,H,76,INFLOW,20101130,0000,1059, ,CFS
NML,H,76,INFLOW,20101130,0100,19, ,CFS
NML,H,76,INFLOW,20101130,0200,2097, ,CFS
NML,H,76,INFLOW,20101130,0300,23, ,CFS
NML,H,76,INFLOW,20101130,0400,1057, ,CFS
NML,H,76,INFLOW,20101130,0500,2096, ,CFS
NML,H,76,INFLOW,20101130,0600,21, ,CFS
NML,H,76,INFLOW,20101130,0700,1057, ,CFS
NML,H,76,INFLOW,20101130,0800,2096, ,CFS
NML,H,76,INFLOW,20101130,0900,1054, ,CFS
NML,H,76,INFLOW,20101130,1000,1054, ,CFS
NML,H,76,INFLOW,20101130,1100,1052, ,CFS
NML,H,76,INFLOW,20101130,1200,2090, ,CFS
NML,H,76,INFLOW,20101130,1300,1052, ,CFS
NML,H,76,INFLOW,20101130,1400,1055, ,CFS
NML,H,76,INFLOW,20101130,1500,1050, ,CFS
NML,H,76,INFLOW,20101130,1600,2090, ,CFS
NML,H,76,INFLOW,20101130,1700,1213, ,CFS
NML,H,76,INFLOW,20101130,1800,34, ,CFS
NML,H,76,INFLOW,20101130,1900,1055, ,CFS
NML,H,76,INFLOW,20101130,2000,1051, ,CFS
NML,H,76,INFLOW,20101130,2100,3205, ,CFS
NML,H,76,INFLOW,20101130,2200,45, ,CFS
NML,H,76,INFLOW,20101130,2300,2090, ,CFS
NML,H,76,INFLOW,20101201,0000,17, ,CFS
NML,H,76,INFLOW,20101201,0100,1054, ,CFS
NML,H,76,INFLOW,20101201,0200,1051, ,CFS
NML,H,76,INFLOW,20101201,0300,19, ,CFS
NML,H,76,INFLOW,20101201,0400,1051, ,CFS
NML,H,76,INFLOW,20101201,0500,1054, ,CFS
NML,H,76,INFLOW,20101201,0600,1053, ,CFS
NML,H,76,INFLOW,20101201,0700,1055, ,CFS
NML,H,76,INFLOW,20101201,0800,1052, ,CFS
NML,H,76,INFLOW,20101201,0900,1055, ,CFS
NML,H,76,INFLOW,20101201,1000,1054, ,CFS
NML,H,76,INFLOW,20101201,1100,1054, ,CFS
NML,H,76,INFLOW,20101201,1200,2091, ,CFS
NML,H,76,INFLOW,20101201,1300,2091, ,CFS
NML,H,76,INFLOW,20101201,1400,1055, ,CFS
NML,H,76,INFLOW,20101201,1500,26, ,CFS
NML,H,76,INFLOW,20101201,1600,303, ,CFS
NML,H,76,INFLOW,20101201,1700,1422, ,CFS
NML,H,76,INFLOW,20101201,1800,1501, ,CFS
NML,H,76,INFLOW,20101201,1900,1608, ,CFS
NML,H,76,INFLOW,20101201,2000,2655, ,CFS
NML,H,76,INFLOW,20101201,2100,1605, ,CFS
NML,H,76,INFLOW,20101201,2200,1680, ,CFS
NML,H,76,INFLOW,20101201,2300,1219, ,CFS
NML,H,76,INFLOW,20101202,0000,1064, ,CFS
NML,H,76,INFLOW,20101202,0100,1065, ,CFS
NML,H,76,INFLOW,20101202,0200,1066, ,CFS
NML,H,76,INFLOW,20101202,0300,29, ,CFS
NML,H,76,INFLOW,20101202,0400,2103, ,CFS
NML,H,76,INFLOW,20101202,0500,1066, ,CFS
NML,H,76,INFLOW,20101202,0600,-1008, ,CFS
NML,H,76,INFLOW,20101202,0700,1068, ,CFS
NML,H,76,INFLOW,20101202,0800,1067, ,CFS
NML,H,76,INFLOW,20101202,0900,2107, ,CFS
NML,H,76,INFLOW,20101202,1000,1056, ,CFS
NML,H,76,INFLOW,20101202,1100,2091, ,CFS
NML,H,76,INFLOW,20101202,1200,17, ,CFS
NML,H,76,INFLOW,20101202,1300,1057, ,CFS
NML,H,76,INFLOW,20101202,1400,2092, ,CFS
NML,H,76,INFLOW,20101202,1500,-1020, ,CFS
NML,H,76,INFLOW,20101202,1600,2092, ,CFS
NML,H,76,INFLOW,20101202,1700,3128, ,CFS
NML,H,76,INFLOW,20101202,1800,1228, ,CFS
NML,H,76,INFLOW,20101202,1900,1073, ,CFS
NML,H,76,INFLOW,20101202,2000,259, ,CFS
NML,H,76,INFLOW,20101202,2100,1163, ,CFS
NML,H,76,INFLOW,20101202,2200,1080, ,CFS
NML,H,76,INFLOW,20101202,2300,1054, ,CFS
NML,H,76,INFLOW,20101203,0000,2096, ,CFS
NML,H,76,INFLOW,20101203,0100,15, ,CFS
NML,H,76,INFLOW,20101203,0200,2100, ,CFS
NML,H,76,INFLOW,20101203,0300,1056, ,CFS
NML,H,76,INFLOW,20101203,0400,1058, ,CFS
NML,H,76,INFLOW,20101203,0500,20, ,CFS
NML,H,76,INFLOW,20101203,0600,16, ,CFS
NML,H,76,INFLOW,20101203,0700,15, ,CFS
NML,H,76,INFLOW,20101203,0800,3139, ,CFS
NML,H,76,INFLOW,20101203,0900,1060, ,CFS
NML,H,76,INFLOW,20101203,1000,2098, ,CFS
NML,H,76,INFLOW,20101203,1100,1060, ,CFS
NML,H,76,INFLOW,20101203,1200,17, ,CFS
NML,H,76,INFLOW,20101203,1300,17, ,CFS
NML,H,76,INFLOW,20101203,1400,18, ,CFS
NML,H,76,INFLOW,20101203,1500,2100, ,CFS
NML,H,76,INFLOW,20101203,1600,187, ,CFS
NML,H,76,INFLOW,20101203,1700,1076, ,CFS
NML,H,76,INFLOW,20101203,1800,2117, ,CFS
NML,H,76,INFLOW,20101203,1900,1667, ,CFS
NML,H,76,INFLOW,20101203,2000,824, ,CFS
NML,H,76,INFLOW,20101203,2100,1413, ,CFS
NML,H,76,INFLOW,20101203,2200,2184, ,CFS
NML,H,76,INFLOW,20101203,2300,31, ,CFS
NML,H,76,INFLOW,20101204,0000,2101, ,CFS
NML,H,76,INFLOW,20101204,0100,1058, ,CFS
NML,H,76,INFLOW,20101204,0200,16, ,CFS
NML,H,76,INFLOW,20101204,0300,1057, ,CFS
NML,H,76,INFLOW,20101204,0400,14, ,CFS
NML,H,76,INFLOW,20101204,0500,1057, ,CFS
NML,H,76,INFLOW,20101204,0600,-3105, ,CFS
NML,H,76,INFLOW,20101204,0700,4184, ,CFS
NML,H,76,INFLOW,20101204,0800,7303, ,CFS
NML,H,76,INFLOW,20101204,0900,-1522, ,CFS
NML,H,76,INFLOW,20101204,1000,-2597, ,CFS
NML,H,76,INFLOW,20101204,1100,2119, ,CFS
NML,H,76,INFLOW,20101204,1200,3142, ,CFS
NML,H,76,INFLOW,20101204,1300,2102, ,CFS
NML,H,76,INFLOW,20101204,1400,-1023, ,CFS
NML,H,76,INFLOW,20101204,1500,2102, ,CFS
NML,H,76,INFLOW,20101204,1600,2099, ,CFS
NML,H,76,INFLOW,20101204,1700,-737, ,CFS
NML,H,76,INFLOW,20101204,1800,-543, ,CFS
NML,H,76,INFLOW,20101204,1900,2123, ,CFS
NML,H,76,INFLOW,20101204,2000,3142, ,CFS
NML,H,76,INFLOW,20101204,2100,19, ,CFS
NML,H,76,INFLOW,20101204,2200,3220, ,CFS
NML,H,76,INFLOW,20101204,2300,29, ,CFS
NML,H,76,INFLOW,20101205,0000,1062, ,CFS
NML,H,76,INFLOW,20101205,0100,21, ,CFS
NML,H,76,INFLOW,20101205,0200,2104, ,CFS
NML,H,76,INFLOW,20101205,0300,2103, ,CFS
NML,H,76,INFLOW,20101205,0400,19, ,CFS
NML,H,76,INFLOW,20101205,0500,2101, ,CFS
NML,H,76,INFLOW,20101205,0600,-3106, ,CFS
NML,H,76,INFLOW,20101205,0700,2102, ,CFS
NML,H,76,INFLOW,20101205,0800,3145, ,CFS
NML,H,76,INFLOW,20101205,0900,1061, ,CFS
NML,H,76,INFLOW,20101205,1000,1063, ,CFS
NML,H,76,INFLOW,20101205,1100,20, ,CFS
NML,H,76,INFLOW,20101205,1200,1063, ,CFS
NML,H,76,INFLOW,20101205,1300,19, ,CFS
NML,H,76,INFLOW,20101205,1400,2100, ,CFS
NML,H,76,INFLOW,20101205,1500,2105, ,CFS
NML,H,76,INFLOW,20101205,1600,1061, ,CFS
NML,H,76,INFLOW,20101205,1700,2270, ,CFS
NML,H,76,INFLOW,20101205,1800,-3737, ,CFS
NML,H,76,INFLOW,20101205,1900,3741, ,CFS
NML,H,76,INFLOW,20101205,2000,6670, ,CFS
NML,H,76,INFLOW,20101205,2100,1077, ,CFS
NML,H,76,INFLOW,20101205,2200,6266, ,CFS
NML,H,76,INFLOW,20101205,2300,-4065, ,CFS
NML,H,76,INFLOW,20101206,0000,67, ,CFS
NML,H,76,INFLOW,20101206,0100,4185, ,CFS
NML,H,76,INFLOW,20101206,0200,1063, ,CFS
NML,H,76,INFLOW,20101206,0300,20, ,CFS
NML,H,76,INFLOW,20101206,0400,1061, ,CFS
NML,H,76,INFLOW,20101206,0500,3146, ,CFS
NML,H,76,INFLOW,20101206,0600,2101, ,CFS
NML,H,76,INFLOW,20101206,0700,1061, ,CFS
NML,H,76,INFLOW,20101206,0800,2104, ,CFS
NML,H,76,INFLOW,20101206,0900,2104, ,CFS
NML,H,76,INFLOW,20101206,1000,1065, ,CFS
NML,H,76,INFLOW,20101206,1100,3147, ,CFS
NML,H,76,INFLOW,20101206,1200,1065, ,CFS
NML,H,76,INFLOW,20101206,1300,3147, ,CFS
NML,H,76,INFLOW,20101206,1400,21, ,CFS
NML,H,76,INFLOW,20101206,1500,1065, ,CFS
NML,H,76,INFLOW,20101206,1600,190, ,CFS
NML,H,76,INFLOW,20101206,1700,1724, ,CFS
NML,H,76,INFLOW,20101206,1800,3315, ,CFS
NML,H,76,INFLOW,20101206,1900,1521, ,CFS
NML,H,76,INFLOW,20101206,2000,2343, ,CFS
NML,H,76,INFLOW,20101206,2100,1680, ,CFS
NML,H,76,INFLOW,20101206,2200,207, ,CFS
NML,H,76,INFLOW,20101206,2300,2106, ,CFS
NML,H,76,INFLOW,20101207,0000,1064, ,CFS
NML,H,76,INFLOW,20101207,0100,1064, ,CFS
NML,H,76,INFLOW,20101207,0200,1064, ,CFS
NML,H,76,INFLOW,20101207,0300,1060, ,CFS
NML,H,76,INFLOW,20101207,0400,1062, ,CFS
NML,H,76,INFLOW,20101207,0500,22, ,CFS
NML,H,76,INFLOW,20101207,0600,1069, ,CFS
NML,H,76,INFLOW,20101207,0700,1065, ,CFS
NML,H,76,INFLOW,20101207,0800,2112, ,CFS
NML,H,76,INFLOW,20101207,0900,1075, ,CFS
NML,H,76,INFLOW,20101207,1000,1075, ,CFS
NML,H,76,INFLOW,20101207,1100,2121, ,CFS
NML,H,76,INFLOW,20101207,1200,1075, ,CFS
NML,H,76,INFLOW,20101207,1300,1072, ,CFS
NML,H,76,INFLOW,20101207,1400,1075, ,CFS
NML,H,76,INFLOW,20101207,1500,1074, ,CFS
NML,H,76,INFLOW,20101207,1600,1252, ,CFS
NML,H,76,INFLOW,20101207,1700,1544, ,CFS
NML,H,76,INFLOW,20101207,1800,2095, ,CFS
NML,H,76,INFLOW,20101207,1900,1148, ,CFS
NML,H,76,INFLOW,20101207,2000,1211, ,CFS
NML,H,76,INFLOW,20101207,2100,5, ,CFS
NML,H,76,INFLOW,20101207,2200,1241, ,CFS
NML,H,76,INFLOW,20101207,2300,2121, ,CFS
NML,H,76,INFLOW,20101208,0000,2119, ,CFS
NML,H,76,INFLOW,20101208,0100,1072, ,CFS
NML,H,76,INFLOW,20101208,0200,1074, ,CFS
NML,H,76,INFLOW,20101208,0300,1072, ,CFS
NML,H,76,INFLOW,20101208,0400,1073, ,CFS
NML,H,76,INFLOW,20101208,0500,-1016, ,CFS
NML,H,76,INFLOW,20101208,0600,1077, ,CFS
NML,H,76,INFLOW,20101208,0700,2289, ,CFS
NML,H,76,INFLOW,20101208,0800,2133, ,CFS
NML,H,76,INFLOW,20101208,0900,1067, ,CFS
NML,H,76,INFLOW,20101208,1000,2112, ,CFS
NML,H,76,INFLOW,20101208,1100,22, ,CFS
NML,H,76,INFLOW,20101208,1200,1067, ,CFS
NML,H,76,INFLOW,20101208,1300,1067, ,CFS
NML,H,76,INFLOW,20101208,1400,1066, ,CFS
NML,H,76,INFLOW,20101208,1500,4204, ,CFS
NML,H,76,INFLOW,20101208,1600,2113, ,CFS
NML,H,76,INFLOW,20101208,1700,23, ,CFS
NML,H,76,INFLOW,20101208,1800,1172, ,CFS
NML,H,76,INFLOW,20101208,1900,-1006, ,CFS
NML,H,76,INFLOW,20101208,2000,4202, ,CFS
NML,H,76,INFLOW,20101208,2100,2197, ,CFS
NML,H,76,INFLOW,20101208,2200,1117, ,CFS
NML,H,76,INFLOW,20101208,2300,1069, ,CFS
NML,H,76,INFLOW,20101209,0000,1069, ,CFS
NML,H,76,INFLOW,20101209,0100,2113, ,CFS
NML,H,76,INFLOW,20101209,0200,26, ,CFS
NML,H,76,INFLOW,20101209,0300,2113, ,CFS
NML,H,76,INFLOW,20101209,0400,1069, ,CFS
NML,H,76,INFLOW,20101209,0500,1070, ,CFS
NML,H,76,INFLOW,20101209,0600,1119, ,CFS
NML,H,76,INFLOW,20101209,0700,-663, ,CFS
NML,H,76,INFLOW,20101209,0800,3596, ,CFS
NML,H,76,INFLOW,20101209,0900,2680, ,CFS
NML,H,76,INFLOW,20101209,1000,1671, ,CFS
NML,H,76,INFLOW,20101209,1100,747, ,CFS
NML,H,76,INFLOW,20101209,1200,468, ,CFS
NML,H,76,INFLOW,20101209,1300,3571, ,CFS
NML,H,76,INFLOW,20101209,1400,134, ,CFS
NML,H,76,INFLOW,20101209,1500,2107, ,CFS
NML,H,76,INFLOW,20101209,1600,1061, ,CFS
NML,H,76,INFLOW,20101209,1700,269, ,CFS
NML,H,76,INFLOW,20101209,1800,2271, ,CFS
NML,H,76,INFLOW,20101209,1900,3289, ,CFS
NML,H,76,INFLOW,20101209,2000,1101, ,CFS
NML,H,76,INFLOW,20101209,2100,1071, ,CFS
NML,H,76,INFLOW,20101209,2200,1528, ,CFS
NML,H,76,INFLOW,20101209,2300,3180, ,CFS
NML,H,76,INFLOW,20101210,0000,2107, ,CFS
NML,H,76,INFLOW,20101210,0100,1060, ,CFS
NML,H,76,INFLOW,20101210,0200,1061, ,CFS
NML,H,76,INFLOW,20101210,0300,2107, ,CFS
NML,H,76,INFLOW,20101210,0400,3150, ,CFS
NML,H,76,INFLOW,20101210,0500,15, ,CFS
NML,H,76,INFLOW,20101210,0600,1060, ,CFS
NML,H,76,INFLOW,20101210,0700,2106, ,CFS
NML,H,76,INFLOW,20101210,0800,3152, ,CFS
NML,H,76,INFLOW,20101210,0900,2118, ,CFS
NML,H,76,INFLOW,20101210,1000,2116, ,CFS
NML,H,76,INFLOW,20101210,1100,1288, ,CFS
NML,H,76,INFLOW,20101210,1200,48, ,CFS
NML,H,76,INFLOW,20101210,1300,3423, ,CFS
NML,H,76,INFLOW,20101210,1400,41, ,CFS
NML,H,76,INFLOW,20101210,1500,3159, ,CFS
NML,H,76,INFLOW,20101210,1600,396, ,CFS
NML,H,76,INFLOW,20101210,1700,-409, ,CFS
NML,H,76,INFLOW,20101210,1800,2453, ,CFS
NML,H,76,INFLOW,20101210,1900,2113, ,CFS
NML,H,76,INFLOW,20101210,2000,3159, ,CFS
NML,H,76,INFLOW,20101210,2100,1069, ,CFS
NML,H,76,INFLOW,20101210,2200,1068, ,CFS
NML,H,76,INFLOW,20101210,2300,2200, ,CFS
NML,H,76,INFLOW,20101211,0000,75, ,CFS
NML,H,76,INFLOW,20101211,0100,3172, ,CFS
NML,H,76,INFLOW,20101211,0200,1074, ,CFS
NML,H,76,INFLOW,20101211,0300,2124, ,CFS
NML,H,76,INFLOW,20101211,0400,24, ,CFS
NML,H,76,INFLOW,20101211,0500,25, ,CFS
NML,H,76,INFLOW,20101211,0600,3171, ,CFS
NML,H,76,INFLOW,20101211,0700,2125, ,CFS
NML,H,76,INFLOW,20101211,0800,1073, ,CFS
NML,H,76,INFLOW,20101211,0900,1078, ,CFS
NML,H,76,INFLOW,20101211,1000,2128, ,CFS
NML,H,76,INFLOW,20101211,1100,2127, ,CFS
NML,H,76,INFLOW,20101211,1200,1077, ,CFS
NML,H,76,INFLOW,20101211,1300,2128, ,CFS
NML,H,76,INFLOW,20101211,1400,1076, ,CFS
NML,H,76,INFLOW,20101211,1500,2125, ,CFS
NML,H,76,INFLOW,20101211,1600,1078, ,CFS
NML,H,76,INFLOW,20101211,1700,2127, ,CFS
NML,H,76,INFLOW,20101211,1800,29, ,CFS
NML,H,76,INFLOW,20101211,1900,2126, ,CFS
NML,H,76,INFLOW,20101211,2000,3177, ,CFS
NML,H,76,INFLOW,20101211,2100,1076, ,CFS
NML,H,76,INFLOW,20101211,2200,26, ,CFS
NML,H,76,INFLOW,20101211,2300,2128, ,CFS
NML,H,76,INFLOW,20101212,0000,1076, ,CFS
NML,H,76,INFLOW,20101212,0100,2129, ,CFS
NML,H,76,INFLOW,20101212,0200,2128, ,CFS
NML,H,76,INFLOW,20101212,0300,2127, ,CFS
NML,H,76,INFLOW,20101212,0400,1075, ,CFS
NML,H,76,INFLOW,20101212,0500,1078, ,CFS
NML,H,76,INFLOW,20101212,0600,1077, ,CFS
NML,H,76,INFLOW,20101212,0700,1078, ,CFS
NML,H,76,INFLOW,20101212,0800,2127, ,CFS
NML,H,76,INFLOW,20101212,0900,2127, ,CFS
NML,H,76,INFLOW,20101212,1000,1078, ,CFS
NML,H,76,INFLOW,20101212,1100,1079, ,CFS
NML,H,76,INFLOW,20101212,1200,1076, ,CFS
NML,H,76,INFLOW,20101212,1300,2126, ,CFS
NML,H,76,INFLOW,20101212,1400,1078, ,CFS
NML,H,76,INFLOW,20101212,1500,1078, ,CFS
NML,H,76,INFLOW,20101212,1600,2298, ,CFS
NML,H,76,INFLOW,20101212,1700,-1000, ,CFS
NML,H,76,INFLOW,20101212,1800,2467, ,CFS
NML,H,76,INFLOW,20101212,1900,2739, ,CFS
NML,H,76,INFLOW,20101212,2000,1586, ,CFS
NML,H,76,INFLOW,20101212,2100,1096, ,CFS
NML,H,76,INFLOW,20101212,2200,2125, ,CFS
NML,H,76,INFLOW,20101212,2300,1074, ,CFS
NML,H,76,INFLOW,20101213,0000,2136, ,CFS
NML,H,76,INFLOW,20101213,0100,1076, ,CFS
NML,H,76,INFLOW,20101213,0200,2127, ,CFS
NML,H,76,INFLOW,20101213,0300,1075, ,CFS
NML,H,76,INFLOW,20101213,0400,-1019, ,CFS
NML,H,76,INFLOW,20101213,0500,1078, ,CFS
NML,H,76,INFLOW,20101213,0600,1077, ,CFS
NML,H,76,INFLOW,20101213,0700,2126, ,CFS
NML,H,76,INFLOW,20101213,0800,28, ,CFS
NML,H,76,INFLOW,20101213,0900,2127, ,CFS
NML,H,76,INFLOW,20101213,1000,1080, ,CFS
NML,H,76,INFLOW,20101213,1100,1078, ,CFS
NML,H,76,INFLOW,20101213,1200,2128, ,CFS
NML,H,76,INFLOW,20101213,1300,-1022, ,CFS
NML,H,76,INFLOW,20101213,1400,3158, ,CFS
NML,H,76,INFLOW,20101213,1500,14, ,CFS
NML,H,76,INFLOW,20101213,1600,14, ,CFS
NML,H,76,INFLOW,20101213,1700,3245, ,CFS
NML,H,76,INFLOW,20101213,1800,-999, ,CFS
NML,H,76,INFLOW,20101213,1900,-1035, ,CFS
NML,H,76,INFLOW,20101213,2000,2113, ,CFS
NML,H,76,INFLOW,20101213,2100,1063, ,CFS
NML,H,76,INFLOW,20101213,2200,3360, ,CFS
NML,H,76,INFLOW,20101213,2300,2375, ,CFS
NML,H,76,INFLOW,20101214,0000,2454, ,CFS
NML,H,76,INFLOW,20101214,0100,-1624, ,CFS
NML,H,76,INFLOW,20101214,0200,2136, ,CFS
NML,H,76,INFLOW,20101214,0300,1061, ,CFS
NML,H,76,INFLOW,20101214,0400,1061, ,CFS
NML,H,76,INFLOW,20101214,0500,1062, ,CFS
NML,H,76,INFLOW,20101214,0600,2277, ,CFS
NML,H,76,INFLOW,20101214,0700,25, ,CFS
NML,H,76,INFLOW,20101214,0800,1064, ,CFS
NML,H,76,INFLOW,20101214,0900,3179, ,CFS
NML,H,76,INFLOW,20101214,1000,1070, ,CFS
NML,H,76,INFLOW,20101214,1100,17, ,CFS
NML,H,76,INFLOW,20101214,1200,2126, ,CFS
NML,H,76,INFLOW,20101214,1300,2126, ,CFS
NML,H,76,INFLOW,20101214,1400,5288, ,CFS
NML,H,76,INFLOW,20101214,1500,-1035, ,CFS
NML,H,76,INFLOW,20101214,1600,1070, ,CFS
NML,H,76,INFLOW,20101214,1700,2294, ,CFS
NML,H,76,INFLOW,20101214,1800,3338, ,CFS
NML,H,76,INFLOW,20101214,1900,2256, ,CFS
NML,H,76,INFLOW,20101214,2000,7528, ,CFS
NML,H,76,INFLOW,20101214,2100,2263, ,CFS
NML,H,76,INFLOW,20101214,2200,4302, ,CFS
NML,H,76,INFLOW,20101214,2300,181, ,CFS
NML,H,76,INFLOW,20101215,0000,3525, ,CFS
NML,H,76,INFLOW,20101215,0100,1090, ,CFS
NML,H,76,INFLOW,20101215,0200,5291, ,CFS
NML,H,76,INFLOW,20101215,0300,3182, ,CFS
NML,H,76,INFLOW,20101215,0400,3182, ,CFS
NML,H,76,INFLOW,20101215,0500,21, ,CFS
NML,H,76,INFLOW,20101215,0600,1238, ,CFS
NML,H,76,INFLOW,20101215,0700,1090, ,CFS
NML,H,76,INFLOW,20101215,0800,4233, ,CFS
NML,H,76,INFLOW,20101215,0900,3181, ,CFS
NML,H,76,INFLOW,20101215,1000,2127, ,CFS
NML,H,76,INFLOW,20101215,1100,1071, ,CFS
NML,H,76,INFLOW,20101215,1200,2127, ,CFS
NML,H,76,INFLOW,20101215,1300,1071, ,CFS
NML,H,76,INFLOW,20101215,1400,2126, ,CFS
NML,H,76,INFLOW,20101215,1500,2127, ,CFS
NML,H,76,INFLOW,20101215,1600,1073, ,CFS
NML,H,76,INFLOW,20101215,1700,2266, ,CFS
NML,H,76,INFLOW,20101215,1800,30, ,CFS
NML,H,76,INFLOW,20101215,1900,3155, ,CFS
NML,H,76,INFLOW,20101215,2000,1100, ,CFS
NML,H,76,INFLOW,20101215,2100,3177, ,CFS
NML,H,76,INFLOW,20101215,2200,2125, ,CFS
NML,H,76,INFLOW,20101215,2300,1686, ,CFS
NML,H,76,INFLOW,20101216,0000,-438, ,CFS
NML,H,76,INFLOW,20101216,0100,1108, ,CFS
NML,H,76,INFLOW,20101216,0200,3180, ,CFS
NML,H,76,INFLOW,20101216,0300,1073, ,CFS
NML,H,76,INFLOW,20101216,0400,1074, ,CFS
NML,H,76,INFLOW,20101216,0500,1073, ,CFS
NML,H,76,INFLOW,20101216,0600,21, ,CFS
NML,H,76,INFLOW,20101216,0700,3351, ,CFS
NML,H,76,INFLOW,20101216,0800,787, ,CFS
NML,H,76,INFLOW,20101216,0900,568, ,CFS
NML,H,76,INFLOW,20101216,1000,2509, ,CFS
NML,H,76,INFLOW,20101216,1100,1539, ,CFS
NML,H,76,INFLOW,20101216,1200,2456, ,CFS
NML,H,76,INFLOW,20101216,1300,2161, ,CFS
NML,H,76,INFLOW,20101216,1400,517, ,CFS
NML,H,76,INFLOW,20101216,1500,34, ,CFS
NML,H,76,INFLOW,20101216,1600,3173, ,CFS
NML,H,76,INFLOW,20101216,1700,370, ,CFS
NML,H,76,INFLOW,20101216,1800,1637, ,CFS
NML,H,76,INFLOW,20101216,1900,1978, ,CFS
NML,H,76,INFLOW,20101216,2000,1420, ,CFS
NML,H,76,INFLOW,20101216,2100,2138, ,CFS
NML,H,76,INFLOW,20101216,2200,2185, ,CFS
NML,H,76,INFLOW,20101216,2300,2161, ,CFS
NML,H,76,INFLOW,20101217,0000,1068, ,CFS
NML,H,76,INFLOW,20101217,0100,1067, ,CFS
NML,H,76,INFLOW,20101217,0200,1067, ,CFS
NML,H,76,INFLOW,20101217,0300,14, ,CFS
NML,H,76,INFLOW,20101217,0400,4240, ,CFS
NML,H,76,INFLOW,20101217,0500,1069, ,CFS
NML,H,76,INFLOW,20101217,0600,1073, ,CFS
NML,H,76,INFLOW,20101217,0700,14, ,CFS
NML,H,76,INFLOW,20101217,0800,2132, ,CFS
NML,H,76,INFLOW,20101217,0900,2130, ,CFS
NML,H,76,INFLOW,20101217,1000,1074, ,CFS
NML,H,76,INFLOW,20101217,1100,4250, ,CFS
NML,H,76,INFLOW,20101217,1200,90, ,CFS
NML,H,76,INFLOW,20101217,1300,3208, ,CFS
NML,H,76,INFLOW,20101217,1400,2133, ,CFS
NML,H,76,INFLOW,20101217,1500,1073, ,CFS
NML,H,76,INFLOW,20101217,1600,1073, ,CFS
NML,H,76,INFLOW,20101217,1700,2278, ,CFS
NML,H,76,INFLOW,20101217,1800,1088, ,CFS
NML,H,76,INFLOW,20101217,1900,4245, ,CFS
NML,H,76,INFLOW,20101217,2000,3187, ,CFS
NML,H,76,INFLOW,20101217,2100,6445, ,CFS
NML,H,76,INFLOW,20101217,2200,3213, ,CFS
NML,H,76,INFLOW,20101217,2300,1072, ,CFS
NML,H,76,INFLOW,20101218,0000,5306, ,CFS
NML,H,76,INFLOW,20101218,0100,7421, ,CFS
NML,H,76,INFLOW,20101218,0200,11653, ,CFS
