STATION_ID,DUR_CODE,SENSOR_NUM,SENSOR_TYPE,ACTUAL_DATE,VALUE,DATA_FLAG,UNITS
SHA,H,76,INFLOW,20090615,0200,1753, ,CFS
SHA,H,76,INFLOW,20090615,0300,1598, ,CFS
SHA,H,76,INFLOW,20090615,0400,4649, ,CFS
SHA,H,76,INFLOW,20090615,0500,2073, ,CFS
SHA,H,76,INFLOW,20090615,0600,2995, ,CFS
SHA,H,76,INFLOW,20090615,0700,1242, ,CFS
SHA,H,76,INFLOW,20090615,0800,3609, ,CFS
SHA,H,76,INFLOW,20090615,0900,6118, ,CFS
SHA,H,76,INFLOW,20090615,1000,2258, ,CFS
SHA,H,76,INFLOW,20090615,1100,10472, ,CFS
SHA,H,76,INFLOW,20090615,1200,5081, ,CFS
SHA,H,76,INFLOW,20090615,1300,4902, ,CFS
SHA,H,76,INFLOW,20090615,1400,7686, ,CFS
SHA,H,76,INFLOW,20090615,1500,4925, ,CFS
SHA,H,76,INFLOW,20090615,1600,4936, ,CFS
SHA,H,76,INFLOW,20090615,1700,7702, ,CFS
SHA,H,76,INFLOW,20090615,1800,4987, ,CFS
SHA,H,76,INFLOW,20090615,1900,4237, ,CFS
SHA,H,76,INFLOW,20090615,2000,4941, ,CFS
SHA,H,76,INFLOW,20090615,2100,6996, ,CFS
SHA,H,76,INFLOW,20090615,2200,4694, ,CFS
SHA,H,76,INFLOW,20090615,2300,13134, ,CFS
SHA,H,76,INFLOW,20090616,0000,241, ,CFS
SHA,H,76,INFLOW,20090616,0100,2660, ,CFS
SHA,H,76,INFLOW,20090616,0200,2321, ,CFS
SHA,H,76,INFLOW,20090616,0300,3078, ,CFS
SHA,H,76,INFLOW,20090616,0400,3046, ,CFS
SHA,H,76,INFLOW,20090616,0500,726, ,CFS
SHA,H,76,INFLOW,20090616,0600,2852, ,CFS
SHA,H,76,INFLOW,20090616,0700,1431, ,CFS
SHA,H,76,INFLOW,20090616,0800,1431, ,CFS
